iter	F1	Logloss
101	0.7984799683	0.2310197568
102	0.7982770441	0.2302202097
103	0.7982770441	0.2294863684
104	0.7982770441	0.2286927245
105	0.798344674	0.2280162275
106	0.7975420154	0.2273237415
107	0.798344674	0.2266626869
108	0.7982770441	0.2259949736
109	0.7982770441	0.2252866658
110	0.7984799683	0.2246083367
111	0.7982770441	0.2240492107
112	0.7984799683	0.2234766642
113	0.7973387127	0.2229285815
114	0.7973387127	0.2223270678
115	0.7973387127	0.221709302
116	0.7973387127	0.221097827
117	0.7973387127	0.2205233796
118	0.7973387127	0.2200036557
119	0.7973387127	0.2194703203
120	0.7982770441	0.2189645537
121	0.7982770441	0.2184294507
122	0.7982770441	0.217885797
123	0.7982094256	0.2174342993
124	0.7972709681	0.216975851
125	0.7972709681	0.2164716206
126	0.7972709681	0.2159663278
127	0.7972709681	0.2154820885
128	0.7972709681	0.2150030567
129	0.7972709681	0.2145838747
130	0.7972709681	0.2143255286
131	0.7972709681	0.2138704485
132	0.7972709681	0.2135645399
133	0.7973387127	0.2131132697
134	0.7973387127	0.2127245161
135	0.7973387127	0.2123218469
136	0.7972709681	0.2118985351
137	0.7972709681	0.2115099707
138	0.7972709681	0.2111099113
139	0.7972709681	0.2107609681
140	0.7972709681	0.2104385025
141	0.7972709681	0.210071502
142	0.7972709681	0.2097557654
143	0.7975061176	0.2093919326
144	0.7972709681	0.2090393607
145	0.7975061176	0.2087643571
146	0.7975061176	0.2084671802
147	0.7980117046	0.2081669499
148	0.7979439887	0.2077364254
149	0.7987135676	0.2073629168
150	0.7979439887	0.2070465329
151	0.7978762842	0.206724361
152	0.8003200156	0.2064662785
153	0.8003200156	0.2061757902
154	0.8003876366	0.2059949707
155	0.8003200156	0.2056752021
156	0.8003200156	0.2054483875
157	0.8003200156	0.2050425729
158	0.8003200156	0.2047712801
159	0.8003200156	0.2045088579
160	0.8003876366	0.2042088353
161	0.800252406	0.2039352335
162	0.8003876366	0.2036630178
163	0.8003876366	0.2035063026
164	0.8003876366	0.2032907218
165	0.8003876366	0.2031344556
166	0.7996233412	0.2028182278
167	0.8003876366	0.2025811066
168	0.7996233412	0.2024278046
169	0.7996910571	0.2021724591
170	0.7996910571	0.2019691512
171	0.7996910571	0.2017306949
172	0.7996910571	0.201535643
173	0.7996910571	0.201321114
174	0.7996910571	0.2011740238
175	0.7996910571	0.201031859
176	0.7996910571	0.2008158568
177	0.7996910571	0.200679661
178	0.7991948026	0.2004927916
179	0.7992626595	0.2003773611
180	0.7992626595	0.2002136229
181	0.7992626595	0.2000728858
182	0.7992626595	0.1998651798
183	0.7992626595	0.1996472579
184	0.7992626595	0.1994713605
185	0.7992626595	0.1990827898
186	0.7992626595	0.1988671363
187	0.8001653893	0.1986923262
188	0.7992626595	0.1985670502
189	0.7992626595	0.1984704325
190	0.7992626595	0.198284796
191	0.7992626595	0.1981557631
192	0.7993305279	0.1980309664
193	0.7993305279	0.1979040981
194	0.7988251934	0.1976593286
195	0.7988251934	0.1975434855
196	0.7990288248	0.197341623
197	0.7988251934	0.1972032193
198	0.7990288248	0.1970219816
199	0.7990288248	0.1969033016
200	0.799096725	0.1968042648
201	0.7988320108	0.1966594446
202	0.799096725	0.1964968915
203	0.799096725	0.1962483306
204	0.7982002112	0.1960543681
205	0.7989588867	0.1958986834
206	0.7996534463	0.195666151
207	0.7997910662	0.1955292774
208	0.7987872748	0.1954181393
209	0.7971388545	0.1951933664
210	0.7987180411	0.195034581
211	0.7986488195	0.1948570947
212	0.7987180411	0.1947415177
213	0.7976574876	0.1946419064
214	0.7977269107	0.1945513238
215	0.7944596431	0.1943650623
216	0.7930847239	0.1941783336
217	0.793682826	0.1940756696
218	0.7927664398	0.1938669347
219	0.7928365297	0.1937421309
220	0.7927664398	0.1934600438
221	0.7929066321	0.1932516279
222	0.793046874	0.1931534109
223	0.792377609	0.1930344688
224	0.792377609	0.1929342272
225	0.7931871655	0.1927798174
226	0.7931170136	0.1926403504
227	0.793046874	0.1925031078
228	0.7920584069	0.1924116629
229	0.7922688035	0.1922960706
230	0.7921285267	0.1921711296
231	0.7931871655	0.1920479506
232	0.7925879423	0.1918804855
233	0.7935754658	0.1917376729
234	0.7931170136	0.1915717208
235	0.7934351919	0.1914682689
236	0.7936456214	0.1913707158
237	0.7932573299	0.1912814571
238	0.7925879423	0.1911644982
239	0.7927282265	0.1910751862
240	0.7927983872	0.1909760998
241	0.7928685604	0.1908922934
242	0.7921986589	0.1907767
243	0.7926580782	0.1906959165
244	0.7928685604	0.190626752
245	0.7927983872	0.1905469464
246	0.792938746	0.1904622275
247	0.7927983872	0.1903668502
248	0.7928685604	0.1902722006
249	0.7927983872	0.1901677453
250	0.7926580782	0.1899796877
251	0.7924477077	0.1898546953
252	0.7925178188	0.1897341414
253	0.792377609	0.1896537634
254	0.7924477077	0.189548427
255	0.7925879423	0.1894669414
256	0.7926580782	0.1893773909
257	0.7926580782	0.1892954869
258	0.7925879423	0.189224407
259	0.7925178188	0.1891103172
260	0.7925879423	0.189031359
261	0.7925879423	0.1888274452
262	0.7926580782	0.1886591467
263	0.7927282265	0.1885766317
264	0.7927983872	0.1884798784
265	0.7927282265	0.1883976164
266	0.7928685604	0.1883226607
267	0.7927983872	0.1882312144
268	0.7923389606	0.1881235454
269	0.7924091301	0.1880425739
270	0.7925495063	0.1879577706
271	0.7925495063	0.1878136902
272	0.7923389606	0.1877211838
273	0.792479312	0.1876449484
274	0.792479312	0.1875737458
275	0.7919492149	0.1875087809
276	0.7920895837	0.1874066937
277	0.7921597868	0.1872653237
278	0.7921597868	0.1871914892
279	0.7923704707	0.1871116645
280	0.7933601206	0.1870303721
281	0.7933601206	0.1869601442
282	0.7928304081	0.1868890688
283	0.7925109889	0.1868176955
284	0.7923704707	0.1867392447
285	0.7925812666	0.1866658435
286	0.7925812666	0.1865972313
287	0.7926515569	0.1865328757
288	0.7932521342	0.1864646935
289	0.7924723897	0.1863970448
290	0.7922225228	0.1863245561
291	0.7924723897	0.1861398128
292	0.7933928093	0.1860730582
293	0.7927921748	0.1860090116
294	0.7930735603	0.1859391845
295	0.7922614178	0.1858354683
296	0.7934631656	0.1857465556
297	0.7933224655	0.1856685944
298	0.7940634076	0.1855931187
299	0.7942042147	0.1855149053
300	0.7938855654	0.1854383541
301	0.7940264653	0.1853698086
302	0.7933551457	0.1853169805
303	0.7937447155	0.1852495693
304	0.7937447155	0.185144398
305	0.7933928093	0.1850339533
306	0.7933928093	0.1849882054
307	0.7933224655	0.1849268112
308	0.7939930228	0.1848584994
309	0.7945928157	0.1847589097
310	0.794804093	0.1847014791
311	0.7942042147	0.1846381718
312	0.7947336547	0.184453675
313	0.7940634076	0.1844145219
314	0.7939226505	0.1843433837
315	0.7935709758	0.184244583
316	0.7935709758	0.1841800963
317	0.7934631656	0.1841192768
318	0.7934631656	0.1840308466
319	0.7933928093	0.1839688575
320	0.7933928093	0.1838422238
321	0.7937819432	0.1837491418
322	0.7937116083	0.1836900795
323	0.7936039156	0.1836171933
324	0.7943450717	0.1835604481
325	0.7939930228	0.1835022624
326	0.7943450717	0.183453423
327	0.7942409363	0.1834020747
328	0.7942042147	0.1833509491
329	0.7943816506	0.1832851509
330	0.7956502385	0.1832081312
331	0.7953330843	0.1831562291
332	0.7951217591	0.1831068641
333	0.7952626301	0.183039152
334	0.794980938	0.1829768183
335	0.7955093856	0.1829174053
336	0.7966353434	0.1828574984
337	0.79603737	0.1828074251
338	0.7961782545	0.1827468672
339	0.797411137	0.1827168918
340	0.7968467738	0.1826652995
341	0.7972364804	0.1826072691
342	0.7973071288	0.1825439048
343	0.7981177162	0.182484497
344	0.7982591824	0.1824275562
345	0.7983299343	0.1823756297
346	0.7978020186	0.1822481659
347	0.7982975231	0.1821737221
348	0.7986838818	0.1821120005
349	0.7982975231	0.1820781734
350	0.7984392089	0.1820141413
351	0.7980523919	0.1819594582
352	0.7981941468	0.1819082214
353	0.798580945	0.1818604678
354	0.7985100707	0.1817882966
355	0.7982975231	0.1817275694
356	0.7982266991	0.1816759145
357	0.7985100707	0.1816218581
358	0.7982266991	0.1815748118
359	0.7983683597	0.181522562
360	0.7983683597	0.1814761141
361	0.7979106873	0.1814207555
362	0.7981941468	0.181367655
363	0.7979106873	0.1812464985
364	0.7985100707	0.181196353
365	0.7982266991	0.1810200793
366	0.7982266991	0.1809613101
367	0.7981232631	0.180910304
368	0.7984392089	0.1808442293
369	0.7984392089	0.1807931809
370	0.7985100707	0.180761843
371	0.7980523919	0.180703144
372	0.7985100707	0.1806671344
373	0.7985100707	0.1806199381
374	0.7985100707	0.1805640533
375	0.7984392089	0.1804387203
376	0.798967266	0.180392737
377	0.7994239786	0.1802747467
378	0.8000928976	0.1802265183
379	0.7998802092	0.1801752228
380	0.7998802092	0.1800963764
381	0.7998093382	0.1799536193
382	0.7994239786	0.1799129474
383	0.7996676339	0.1798065247
384	0.7998093382	0.1797583345
385	0.7992822552	0.1797105861
386	0.7998093382	0.179671603
387	0.7998802092	0.1796267599
388	0.7999510928	0.1795759309
389	0.8001638189	0.1795321592
390	0.8002347527	0.1794935336
391	0.8001638189	0.1794445654
392	0.8002347527	0.1794018987
393	0.799778507	0.1793434413
394	0.8002347527	0.1792953666
395	0.8004476297	0.1792161672
396	0.8009034029	0.1791774182
397	0.8003766581	0.1791399618
398	0.8003766581	0.179081075
399	0.8003766581	0.1790237076
400	0.8005896106	0.1789692
401	0.8005186138	0.1789395068
402	0.80066062	0.1788877185
403	0.80066062	0.1788470942
404	0.80066062	0.1788020756
405	0.8005896106	0.1787663883
406	0.8005896106	0.178710149
407	0.80066062	0.1786515461
408	0.8005896106	0.1785570977
409	0.8005896106	0.1784950376
410	0.8005896106	0.1784600817
411	0.8005896106	0.1784180222
412	0.8005896106	0.1783773452
413	0.8005186138	0.1783426359
414	0.8004476297	0.1782774553
415	0.8005186138	0.1782303411
416	0.8005896106	0.1781791121
417	0.80066062	0.1781408599
418	0.80066062	0.1780837266
419	0.8013295143	0.1780407004
420	0.8014005769	0.1779954458
421	0.8009447834	0.1779604792
422	0.8014005769	0.1779258753
423	0.8013295143	0.1778814651
424	0.8014716522	0.1778356699
425	0.8015427401	0.1777971943
426	0.8015427401	0.1777587032
427	0.8016849537	0.1777163266
428	0.8021402775	0.1776839735
429	0.802211406	0.1776504285
430	0.802737396	0.1776192999
431	0.802737396	0.1775808138
432	0.802737396	0.1775436584
433	0.8025951208	0.1775180617
434	0.8025240021	0.1774811158
435	0.8025951208	0.1774142782
436	0.8034764777	0.177374254
437	0.8037879913	0.1773444669
438	0.8037879913	0.1772995129
439	0.8033340961	0.1772536992
440	0.8037879913	0.1772197067
441	0.8037879913	0.1771774762
442	0.8037168168	0.1771393983
443	0.8037168168	0.1770847525
444	0.8035745055	0.1770405497
445	0.8040990664	0.1770132325
446	0.8036456549	0.1769193898
447	0.8040990664	0.1768791182
448	0.8035033688	0.1768532285
449	0.8035033688	0.1767995935
450	0.804170231	0.1767561504
451	0.8036456549	0.1767150039
452	0.8036456549	0.1766624113
453	0.8037879913	0.1766204541
454	0.8042414081	0.1765862141
455	0.8037168168	0.1765505799
456	0.8037168168	0.1765176774
457	0.8039303782	0.1764668959
458	0.8039303782	0.1764290097
459	0.8040015906	0.1763893089
460	0.8035476874	0.1763487506
461	0.8036189097	0.1763034392
462	0.8030220979	0.176266368
463	0.8030933049	0.1762231375
464	0.8029509035	0.1761043781
465	0.8034052806	0.176077791
466	0.8034764777	0.1760369964
467	0.8034764777	0.1760015525
468	0.8035476874	0.1759301167
469	0.8034764777	0.1758964541
470	0.8034052806	0.1758664294
471	0.8033340961	0.1758355985
472	0.8032629242	0.1758000696
473	0.803191765	0.1757637753
474	0.8032629242	0.1757206872
475	0.803191765	0.1756927301
476	0.8034052806	0.1756505687
477	0.8037879913	0.1756206781
478	0.8032629242	0.1755939428
479	0.8032629242	0.1755047979
480	0.8033340961	0.1754775289
481	0.8036456549	0.1754476852
482	0.8035745055	0.1754216254
483	0.8035745055	0.1753904757
484	0.804170231	0.1753680878
485	0.8042414081	0.1753447316
486	0.804170231	0.1753096858
487	0.804170231	0.175283121
488	0.8040990664	0.1751734858
489	0.8046943472	0.1751293725
490	0.8046231675	0.1751069355
491	0.8047655395	0.1750749777
492	0.8047655395	0.1750519885
493	0.8046943472	0.1750206374
494	0.8046943472	0.1749694976
495	0.8047655395	0.1749324691
496	0.8047655395	0.1749014455
497	0.8047655395	0.1748134567
498	0.8047655395	0.1747503814
499	0.8046943472	0.1747278221
500	0.8046943472	0.1746492185
501	0.8052892117	0.1746093765
502	0.8052892117	0.1745712946
503	0.8052180043	0.174537054
504	0.8047655395	0.1744931492
505	0.8047655395	0.1744624765
506	0.8047655395	0.1744384027
507	0.8052892117	0.1744216462
508	0.8047655395	0.1743918744
509	0.8052180043	0.1743683453
510	0.8046943472	0.1743429446
511	0.8046943472	0.1742342808
512	0.8057412027	0.1742133642
513	0.8057412027	0.1741901322
514	0.8057412027	0.1741640983
515	0.8057412027	0.1741366781
516	0.8056699928	0.1741076939
517	0.8056699928	0.174005541
518	0.8056699928	0.1739274502
519	0.8055987954	0.1738976222
520	0.8055987954	0.1738626669
521	0.8058124252	0.1738373272
522	0.8053604317	0.1737987425
523	0.8054316644	0.1737606384
524	0.8054316644	0.1737404028
525	0.8056699928	0.1736969927
526	0.8056699928	0.1736563628
527	0.8058124252	0.1736260252
528	0.8055987954	0.1736046768
529	0.8052180043	0.1735675499
530	0.8051468094	0.173541504
531	0.8050756272	0.1735108009
532	0.8050756272	0.1734805977
533	0.8050756272	0.1734308324
534	0.8052892117	0.1733969018
535	0.8052892117	0.1733642738
536	0.8052180043	0.1733362901
537	0.8052180043	0.1733154918
538	0.8052180043	0.1733007549
539	0.8051468094	0.1732693077
540	0.8052892117	0.1732383058
541	0.8042414081	0.1732096021
542	0.8042414081	0.1731894083
543	0.8042414081	0.173145739
544	0.8042414081	0.1731190399
545	0.8043125979	0.1730921869
546	0.8046687357	0.1730647192
547	0.8034764777	0.1730374163
548	0.8035476874	0.1730143224
549	0.8040728155	0.1729796452
550	0.8040728155	0.1729596329
551	0.8040015906	0.1729265055
552	0.8038591785	0.1728495034
553	0.8041440531	0.1728132241
554	0.8035476874	0.1727870724
555	0.8036901447	0.1727658552
556	0.8032357568	0.1727389013
557	0.8037613923	0.1727042893
558	0.8037613923	0.1726674307
559	0.804046509	0.172626062
560	0.8039752109	0.1726068134
561	0.8035208123	0.172579215
562	0.803663416	0.1725544439
563	0.8037347368	0.1725223447
564	0.8038060703	0.1724954882
565	0.8035208123	0.1724756915
566	0.8035208123	0.1724485155
567	0.8034495295	0.1724209421
568	0.8034495295	0.1723400686
569	0.8034495295	0.1723146494
570	0.8037347368	0.1722742428
571	0.8038060703	0.1722523715
572	0.8038060703	0.1721818945
573	0.8038774164	0.1721499958
574	0.8038060703	0.1721329249
575	0.8038774164	0.1721038814
576	0.8038774164	0.1720772801
577	0.8040915308	0.1720459478
578	0.8036366305	0.1720087137
579	0.8037080247	0.1719899982
580	0.803565249	0.1719683946
581	0.8036366305	0.1719392751
582	0.8036366305	0.1719153426
583	0.8031812488	0.1718815548
584	0.8036366305	0.1718535494
585	0.803565249	0.1718229304
586	0.8037794316	0.1717989582
587	0.8037794316	0.1717510569
588	0.8038508511	0.1717040379
589	0.8037080247	0.1716756588
590	0.8033240444	0.1716515573
591	0.8034668909	0.1716176835
592	0.8034668909	0.1715938318
593	0.8037527362	0.1715607157
594	0.8039672537	0.1715310417
595	0.8038957351	0.1715150809
596	0.804038785	0.1714957105
597	0.8039672537	0.1714048217
598	0.8044226647	0.1713870613
599	0.8043511435	0.1713650743
600	0.8042081393	0.1713436162
601	0.8041366563	0.1713274734
602	0.8041366563	0.1712994699
603	0.8038957351	0.1712675837
604	0.8044226647	0.1712453609
605	0.8037527362	0.1712243379
606	0.8038242293	0.1712001006
607	0.804038785	0.1711809417
608	0.804038785	0.1711634311
609	0.8041818858	0.1711360676
610	0.8047088767	0.1711176421
611	0.8047088767	0.1710962069
612	0.8047804615	0.1710648681
613	0.8047804615	0.1710459543
614	0.8036544299	0.1710176029
615	0.8036544299	0.1709718098
616	0.8036544299	0.1709346436
617	0.8037975508	0.1709028916
618	0.8037975508	0.1708863945
619	0.8037975508	0.1708678921
620	0.8038691304	0.1708429285
621	0.8037975508	0.1707949527
622	0.8038691304	0.1707727074
623	0.8038691304	0.1707374791
624	0.8039407228	0.1706932488
625	0.8046114938	0.1706692228
626	0.8043705447	0.1706466286
627	0.8046114938	0.1706304024
628	0.80482647	0.1706043065
629	0.80482647	0.1705924283
630	0.8048981543	0.1705600526
631	0.8050415612	0.1705389561
632	0.8045139208	0.1705073906
633	0.8039141353	0.1704895651
634	0.8039858143	0.1704630096
635	0.8036991748	0.1704385564
636	0.8039858143	0.1704073405
637	0.8039858143	0.1703890194
638	0.8044422264	0.1703474663
639	0.8044422264	0.1703317587
640	0.8040575061	0.1703029743
641	0.8041292107	0.1702785246
642	0.8051850191	0.170251223
643	0.8054003019	0.1702301734
644	0.8048725848	0.1702077259
645	0.8048725848	0.1701905616
646	0.804944356	0.1701735165
647	0.8052567673	0.1701488324
648	0.8052567673	0.1701296857
649	0.8053285282	0.1700687667
650	0.8048008265	0.1700398157
651	0.8054003019	0.1700197065
652	0.8054003019	0.1699997865
653	0.8051850191	0.1699836841
654	0.8053285282	0.1699569172
655	0.8052567673	0.1698737369
656	0.8054720885	0.1698488195
657	0.8054720885	0.1698058774
658	0.8053285282	0.1697854177
659	0.8053285282	0.1697689319
660	0.8050879368	0.1697392185
661	0.8048725848	0.169717751
662	0.8048008265	0.1696968258
663	0.8042009281	0.1696728345
664	0.8042009281	0.1696307399
665	0.8040575061	0.1696134764
666	0.8042726583	0.1695911653
667	0.8042726583	0.1695498641
668	0.8042726583	0.1695093548
669	0.8043444013	0.1694926792
670	0.8042726583	0.1694730562
671	0.8043444013	0.1694142632
672	0.8048008265	0.1693916494
673	0.8044879257	0.1693689819
674	0.8048008265	0.1693425594
675	0.8048008265	0.1693287477
676	0.8048008265	0.1693053897
677	0.8053285282	0.1692920373
678	0.8047290809	0.1692716143
679	0.8052567673	0.1692593278
680	0.8060711696	0.1692294332
681	0.8060711696	0.1692156786
682	0.8062148373	0.1691964822
683	0.8060711696	0.1691830753
684	0.8065261563	0.1691609753
685	0.8068135525	0.1691484137
686	0.8068135525	0.1691088916
687	0.8068135525	0.1690868517
688	0.8068854335	0.1690481579
689	0.8071730858	0.1690213374
690	0.8076995589	0.1689921429
691	0.8072450309	0.1689768711
692	0.807029234	0.1689603146
693	0.8071730858	0.168931286
694	0.8071730858	0.1689081692
695	0.8072450309	0.1688831866
696	0.8071011535	0.1688598596
697	0.8071730858	0.1688275455
698	0.8071011535	0.1688132807
699	0.807029234	0.1687893754
700	0.807029234	0.1687733529
701	0.8072450309	0.1687446421
702	0.8073889597	0.1687220025
703	0.8073889597	0.1687060731
704	0.8073889597	0.1686895584
705	0.8073169889	0.1686748911
706	0.8073889597	0.1686525647
707	0.8073889597	0.168638249
708	0.8073889597	0.1686295048
709	0.8073889597	0.1686015171
710	0.8073169889	0.1685831911
711	0.8072450309	0.168571274
712	0.8073169889	0.1685561563
713	0.8072450309	0.1685410634
714	0.8073169889	0.1685252124
715	0.8073169889	0.1685105602
716	0.8072450309	0.1684968877
717	0.8073169889	0.1684378614
718	0.8079154782	0.1684146606
719	0.808441532	0.1683954106
720	0.808441532	0.168380577
721	0.8082255675	0.1683642083
722	0.8088231025	0.1683424753
723	0.8087511121	0.1682652891
724	0.8087511121	0.1682275122
725	0.8082255675	0.1682061387
726	0.8087511121	0.1681844065
727	0.8082975428	0.1681601394
728	0.808369531	0.1681393433
729	0.808441532	0.1681129157
730	0.808369531	0.1680932334
731	0.808441532	0.1680563326
732	0.8085855725	0.1680280381
733	0.808657612	0.1680073354
734	0.8085855725	0.1679925712
735	0.808657612	0.1679701267
736	0.808657612	0.1678960681
737	0.808657612	0.1678645617
738	0.808657612	0.1678414398
739	0.808657612	0.1678228732
740	0.808657612	0.1678075087
741	0.808657612	0.1677861635
742	0.808657612	0.1677656483
743	0.8082035502	0.1677531217
744	0.808657612	0.1677384226
745	0.8081315129	0.1677176899
746	0.8080594885	0.167706176
747	0.8081315129	0.1676833787
748	0.8081315129	0.1676621454
749	0.8083476633	0.1676428264
750	0.8078210539	0.167607516
751	0.8082756003	0.1675781704
752	0.8078210539	0.1675599593
753	0.8078931146	0.1675462455
754	0.8083476633	0.1675382041
755	0.8077490061	0.1675181877
756	0.8078210539	0.1674948342
757	0.8078210539	0.1674796609
758	0.8078210539	0.1674513653
759	0.8078931146	0.167429675
760	0.8078931146	0.1674055653
761	0.8079651882	0.1673876752
762	0.8072219463	0.1673628672
763	0.8073660245	0.1673423134
764	0.8073660245	0.1673166953
765	0.8080372746	0.1672940292
766	0.8078931146	0.1672816873
767	0.8074380829	0.1672658484
768	0.8080372746	0.1672473488
769	0.8073660245	0.1672326183
770	0.8073660245	0.1672075883
771	0.8074380829	0.1671842017
772	0.8075101541	0.1671687532
773	0.8075101541	0.1671576422
774	0.8075822382	0.1671486992
775	0.8075822382	0.1671276285
776	0.8076543352	0.1671063463
777	0.807726445	0.1670365677
778	0.8075822382	0.167002576
779	0.8075101541	0.1669793417
780	0.807726445	0.1669671144
781	0.8081093738	0.1669474522
782	0.8076543352	0.1669270674
783	0.8075822382	0.1669066971
784	0.8076543352	0.1668939784
785	0.8076543352	0.1668363794
786	0.8076543352	0.1668134043
787	0.807726445	0.1668001042
788	0.8077985677	0.166776945
789	0.8077985677	0.1667427329
790	0.8078707033	0.1667241518
791	0.8078707033	0.1667100077
792	0.8078707033	0.1666915471
793	0.8083257489	0.1666723155
794	0.8083257489	0.1666589279
795	0.8077985677	0.1666437677
796	0.8077985677	0.1665667448
797	0.8078707033	0.1665562455
798	0.8078707033	0.1665277265
799	0.8079428518	0.1664757044
800	0.8078707033	0.166460017
801	0.8078707033	0.1664460918
802	0.8078707033	0.1664259954
803	0.8083978996	0.1664037021
804	0.8074151736	0.1663796506
805	0.8074151736	0.1663615383
806	0.8078707033	0.1663411757
807	0.8080150132	0.1663161187
808	0.8079428518	0.1663015199
809	0.8079428518	0.1662855567
810	0.8079428518	0.1662520892
811	0.8080150132	0.1662390773
812	0.8080150132	0.1662174232
813	0.8079428518	0.1661995489
814	0.8079428518	0.1661762976
815	0.8079428518	0.1661588763
816	0.8080150132	0.1661342562
817	0.8080150132	0.1661127102
818	0.8080871875	0.1660946892
819	0.8082315747	0.1660729138
820	0.8086866315	0.1660578762
821	0.8087588467	0.1660308883
822	0.8088310748	0.1660132442
823	0.8092134221	0.1659996573
824	0.8093578956	0.1659811927
825	0.8093578956	0.1659486688
826	0.8093578956	0.1659223315
827	0.8093578956	0.1658935552
828	0.8093578956	0.165879476
829	0.8088310748	0.1658688544
830	0.8093578956	0.1658567182
831	0.8093578956	0.1658285777
832	0.8088310748	0.1658155965
833	0.8088310748	0.1658031893
834	0.8088310748	0.1657860327
835	0.8088310748	0.165758425
836	0.8088310748	0.1657444446
837	0.8088310748	0.1657320933
838	0.8089033158	0.1657122308
839	0.8093578956	0.1656947191
840	0.8093578956	0.1656779895
841	0.8093578956	0.1656631067
842	0.8093578956	0.1656432426
843	0.8092856524	0.1656324641
844	0.8087588467	0.165601932
845	0.8092134221	0.1655886583
846	0.8092856524	0.1655612931
847	0.8092856524	0.1655511073
848	0.8092856524	0.1655389657
849	0.8092856524	0.1655029814
850	0.8092856524	0.1654895251
851	0.8093578956	0.1654626919
852	0.8093578956	0.1654513678
853	0.8093578956	0.1654387239
854	0.8094301516	0.165422905
855	0.8093578956	0.165398846
856	0.8093578956	0.1653682009
857	0.8092856524	0.1653504823
858	0.8092134221	0.1653301954
859	0.8092134221	0.1653059832
860	0.8098119923	0.1652876522
861	0.8098119923	0.1652668339
862	0.809739747	0.1652453696
863	0.809739747	0.1652270947
864	0.8098119923	0.1651787224
865	0.8098119923	0.1651646094
866	0.8098119923	0.1651458545
867	0.8098842505	0.1651232535
868	0.8098842505	0.1651121207
869	0.8099565216	0.1650935746
870	0.8099565216	0.1650802473
871	0.8106270372	0.1650625792
872	0.8112248469	0.1650469831
873	0.8112248469	0.1650118629
874	0.8106270372	0.1649997635
875	0.8104824264	0.1649775355
876	0.8110801804	0.1649462582
877	0.8105547253	0.164933613
878	0.810699362	0.1649165601
879	0.8111525072	0.1649076426
880	0.8110801804	0.1648923162
881	0.8110078665	0.1648693058
882	0.8110078665	0.1648577311
