iter	Passed	Remaining
188	1346	34285
189	1352	34237
190	1356	34163
191	1362	34109
192	1367	34049
193	1371	33968
194	1376	33918
195	1382	33877
196	1386	33815
197	1391	33758
198	1398	33743
199	1404	33708
200	1410	33673
201	1416	33647
202	1422	33604
203	1427	33563
204	1432	33516
205	1437	33450
206	1442	33393
207	1447	33356
208	1451	33279
209	1456	33225
210	1461	33172
211	1466	33111
212	1470	33038
213	1474	32970
214	1478	32902
215	1482	32839
216	1487	32775
217	1491	32713
218	1497	32698
219	1502	32637
220	1506	32573
221	1511	32535
222	1515	32466
223	1520	32414
224	1524	32344
225	1528	32294
226	1532	32232
227	1537	32174
228	1541	32114
229	1546	32077
230	1551	32021
231	1555	31974
232	1561	31942
233	1565	31888
234	1570	31845
235	1575	31813
236	1580	31761
237	1584	31705
238	1590	31674
239	1596	31656
240	1601	31630
241	1608	31616
242	1613	31595
243	1621	31610
244	1631	31661
245	1638	31668
246	1645	31659
247	1649	31609
248	1653	31558
249	1658	31512
250	1663	31478
251	1668	31430
252	1672	31387
253	1677	31336
254	1681	31290
255	1685	31237
256	1690	31199
257	1695	31156
258	1699	31114
259	1704	31078
260	1709	31031
261	1713	30987
262	1718	30950
263	1723	30911
264	1727	30867
265	1731	30817
266	1735	30770
267	1741	30744
268	1745	30701
269	1749	30651
270	1754	30611
271	1758	30572
272	1762	30525
273	1767	30481
274	1771	30442
275	1776	30398
276	1780	30362
277	1786	30341
278	1790	30300
279	1794	30255
280	1799	30221
281	1804	30193
282	1809	30161
283	1813	30112
284	1818	30085
285	1823	30048
286	1827	30003
287	1831	29965
288	1835	29928
289	1840	29893
290	1845	29859
291	1849	29823
292	1854	29793
293	1859	29759
294	1863	29716
295	1868	29691
296	1873	29661
297	1877	29624
298	1881	29583
299	1886	29555
300	1891	29531
301	1896	29495
302	1900	29457
303	1904	29421
304	1909	29397
305	1914	29368
306	1918	29333
307	1923	29294
308	1927	29259
309	1932	29232
310	1936	29202
311	1941	29165
312	1945	29136
313	1951	29119
314	1955	29091
315	1960	29064
316	1965	29041
317	1970	29011
318	1974	28972
319	1978	28936
320	1982	28902
321	1987	28874
322	1991	28839
323	1996	28809
324	2000	28783
325	2005	28748
326	2009	28716
327	2014	28700
328	2020	28681
329	2024	28652
330	2029	28628
331	2034	28608
332	2038	28576
333	2043	28553
334	2048	28520
335	2052	28497
336	2057	28465
337	2062	28441
338	2067	28420
339	2071	28396
340	2076	28366
341	2080	28337
342	2084	28306
343	2088	28273
344	2094	28255
345	2098	28228
346	2103	28211
347	2108	28190
348	2114	28182
349	2120	28169
350	2159	28603
351	2164	28580
352	2169	28562
353	2176	28569
354	2183	28573
355	2204	28757
356	2226	28961
357	2240	29047
358	2255	29162
359	2262	29157
360	2269	29169
361	2277	29181
362	2284	29176
363	2288	29152
364	2293	29122
365	2299	29114
366	2305	29103
367	2309	29075
368	2315	29066
369	2320	29032
370	2324	29007
371	2330	28990
372	2334	28957
373	2339	28933
374	2345	28927
375	2350	28908
376	2355	28880
377	2360	28860
378	2365	28844
379	2371	28830
380	2376	28808
381	2380	28783
382	2385	28758
383	2390	28737
384	2396	28724
385	2400	28697
386	2405	28671
387	2410	28657
388	2415	28629
389	2419	28601
390	2423	28571
391	2429	28558
392	2434	28541
393	2439	28517
394	2445	28505
395	2450	28487
396	2454	28456
397	2460	28451
398	2465	28427
399	2470	28406
400	2476	28399
401	2480	28372
402	2484	28342
403	2488	28314
404	2493	28293
405	2497	28264
406	2502	28244
407	2508	28231
408	2513	28211
409	2518	28189
410	2522	28162
411	2526	28139
412	2531	28115
413	2537	28103
414	2542	28089
415	2546	28064
416	2551	28040
417	2557	28036
418	2562	28020
419	2567	27993
420	2571	27970
421	2576	27952
422	2581	27927
423	2586	27915
424	2592	27903
425	2597	27890
426	2603	27886
427	2608	27867
428	2613	27843
429	2617	27818
430	2622	27803
431	2627	27783
432	2631	27758
433	2636	27737
434	2640	27710
435	2645	27692
436	2649	27667
437	2655	27657
438	2660	27636
439	2664	27610
440	2668	27585
441	2674	27578
442	2679	27561
443	2684	27548
444	2689	27528
445	2693	27500
446	2698	27484
447	2702	27463
448	2707	27445
449	2712	27429
450	2717	27408
451	2722	27389
452	2727	27373
453	2731	27350
454	2735	27329
455	2740	27305
456	2744	27281
457	2748	27257
458	2754	27249
459	2758	27226
460	2763	27206
461	2767	27186
462	2773	27174
463	2778	27158
464	2782	27138
465	2787	27120
466	2791	27097
467	2796	27078
468	2801	27067
469	2805	27044
470	2809	27019
471	2814	27003
472	2819	26989
473	2824	26969
474	2828	26945
475	2832	26924
476	2837	26903
477	2841	26883
478	2846	26864
479	2851	26853
480	2856	26840
481	2860	26815
482	2865	26797
483	2871	26794
484	2875	26772
485	2881	26759
486	2886	26744
487	2890	26723
488	2895	26706
489	2899	26690
490	2904	26676
491	2910	26663
492	2915	26656
493	2920	26635
494	2925	26620
495	2929	26597
496	2933	26581
497	2938	26564
498	2943	26550
499	2948	26532
500	2953	26522
501	2957	26500
502	2961	26478
503	2968	26479
504	2975	26485
505	2990	26556
506	2996	26555
507	3003	26559
508	3010	26560
509	3014	26541
510	3019	26525
511	3024	26508
512	3029	26500
513	3034	26479
514	3038	26462
515	3043	26446
516	3047	26428
517	3052	26410
518	3057	26399
519	3063	26391
520	3067	26369
521	3071	26352
522	3076	26336
523	3081	26325
524	3086	26307
525	3091	26293
526	3096	26279
527	3101	26266
528	3105	26248
529	3110	26234
530	3114	26216
531	3119	26198
532	3123	26180
533	3129	26170
534	3133	26149
535	3137	26131
536	3142	26114
537	3151	26140
538	3190	26404
539	3196	26397
540	3201	26386
541	3207	26380
542	3213	26373
543	3218	26363
544	3224	26359
545	3230	26350
546	3235	26340
547	3241	26330
548	3246	26318
549	3250	26299
550	3254	26279
551	3259	26262
552	3264	26250
553	3268	26233
554	3273	26218
555	3277	26196
556	3281	26177
557	3286	26163
558	3291	26148
559	3295	26129
560	3299	26109
561	3303	26089
562	3308	26072
563	3312	26055
564	3317	26037
565	3321	26016
566	3325	25999
567	3329	25983
568	3335	25971
569	3340	25959
570	3344	25943
571	3349	25929
572	3356	25928
573	3361	25917
574	3366	25905
575	3371	25895
576	3377	25893
577	3384	25890
578	3390	25892
579	3398	25897
580	3404	25897
581	3411	25899
582	3417	25891
583	3423	25889
584	3428	25876
585	3433	25864
586	3438	25849
587	3444	25843
588	3449	25836
589	3455	25828
590	3460	25817
591	3465	25805
592	3471	25796
593	3476	25786
594	3481	25775
595	3487	25768
596	3492	25759
597	3497	25746
598	3502	25730
599	3507	25721
600	3513	25713
601	3519	25711
602	3524	25700
603	3529	25687
604	3534	25679
605	3540	25669
606	3545	25659
607	3550	25650
608	3556	25644
609	3561	25634
610	3568	25632
611	3574	25627
612	3580	25621
613	3585	25612
614	3590	25599
615	3595	25588
616	3602	25588
617	3608	25584
618	3614	25579
619	3623	25595
620	3629	25594
621	3635	25588
622	3642	25589
623	3651	25607
624	3665	25655
625	3672	25658
626	3678	25654
627	3683	25646
628	3688	25633
629	3695	25632
630	3701	25631
631	3707	25626
632	3713	25618
633	3718	25604
634	3723	25595
635	3728	25585
636	3733	25571
637	3739	25566
638	3745	25564
639	3752	25564
640	3757	25551
641	3763	25543
642	3767	25529
643	3772	25517
644	3777	25507
645	3783	25499
646	3788	25491
647	3794	25484
648	3799	25473
649	3805	25468
650	3811	25462
651	3817	25460
652	3824	25457
653	3829	25448
654	3834	25438
655	3840	25430
656	3845	25420
657	3851	25412
658	3856	25402
659	3861	25395
660	3867	25387
661	3873	25382
662	3879	25378
663	3884	25367
664	3890	25364
665	3895	25353
666	3901	25342
667	3907	25339
668	3913	25334
669	3918	25325
670	3924	25321
671	3931	25319
672	3937	25313
673	3943	25309
674	3950	25314
675	3956	25308
676	3962	25300
677	3968	25295
678	3973	25288
679	3979	25280
680	3985	25274
681	3990	25268
682	3995	25256
683	4001	25247
684	4006	25241
685	4012	25234
686	4019	25235
687	4026	25237
688	4033	25235
689	4038	25226
690	4044	25221
691	4050	25213
692	4056	25212
693	4062	25207
694	4068	25199
695	4073	25190
696	4078	25178
697	4083	25168
698	4089	25165
699	4095	25157
700	4101	25150
701	4106	25141
702	4111	25130
703	4118	25130
704	4125	25130
705	4131	25126
706	4137	25120
707	4143	25119
708	4150	25117
709	4157	25118
710	4163	25112
711	4169	25110
712	4222	25389
713	4229	25389
714	4236	25387
715	4243	25392
716	4250	25389
717	4257	25389
718	4263	25387
719	4270	25386
720	4284	25430
721	4291	25427
722	4299	25432
723	4305	25430
724	4318	25462
725	4336	25527
726	4346	25547
727	4352	25538
728	4358	25535
729	4366	25539
730	4374	25544
731	4381	25544
732	4387	25539
733	4393	25535
734	4397	25519
735	4404	25514
736	4409	25507
737	4415	25499
738	4421	25491
739	4426	25482
740	4431	25471
741	4437	25462
742	4443	25460
743	4449	25454
744	4455	25447
745	4461	25440
746	4466	25431
747	4472	25421
748	4476	25409
749	4481	25396
750	4487	25391
751	4492	25379
752	4497	25367
753	4503	25358
754	4508	25349
755	4513	25339
756	4519	25331
757	4526	25329
758	4531	25319
759	4537	25313
760	4543	25307
761	4548	25297
762	4554	25290
763	4560	25287
764	4567	25283
765	4572	25275
766	4577	25264
767	4583	25256
768	4589	25249
769	4594	25237
770	4598	25225
771	4604	25217
772	4609	25206
773	4615	25199
774	4620	25188
775	4625	25180
776	4631	25172
777	4637	25167
778	4643	25161
779	4649	25156
780	4655	25151
781	4661	25144
782	4668	25142
783	4674	25136
784	4680	25129
785	4686	25126
786	4691	25113
787	4697	25109
788	4702	25099
789	4707	25089
790	4713	25083
791	4719	25074
792	4725	25069
793	4731	25065
794	4737	25058
795	4742	25048
796	4748	25042
797	4754	25035
798	4759	25027
799	4765	25020
800	4770	25008
801	4776	25003
802	4783	25001
803	4788	24992
804	4794	24982
805	4799	24973
806	4805	24965
807	4810	24958
808	4816	24950
809	4821	24943
810	4827	24936
811	4834	24934
812	4840	24930
813	4847	24928
814	4853	24923
815	4859	24919
816	4866	24917
817	4873	24915
818	4880	24917
819	4886	24910
820	4893	24907
821	4900	24906
822	4905	24895
823	4910	24885
824	4916	24879
825	4922	24875
826	4928	24869
827	4934	24862
828	4940	24858
829	4947	24856
830	4954	24854
831	4960	24851
832	4966	24846
833	4973	24844
834	4980	24841
835	4985	24833
836	4991	24827
837	4998	24823
838	5003	24817
839	5008	24805
840	5014	24799
841	5020	24792
842	5025	24783
843	5030	24772
844	5037	24767
845	5043	24763
846	5049	24757
847	5055	24751
848	5061	24745
849	5067	24739
850	5073	24735
851	5079	24730
852	5087	24732
853	5094	24734
854	5105	24748
855	5116	24767
856	5121	24760
857	5126	24747
858	5132	24741
859	5137	24730
860	5142	24720
861	5147	24711
862	5153	24704
863	5158	24694
864	5164	24687
865	5169	24676
866	5173	24664
867	5179	24656
868	5185	24648
869	5189	24636
870	5200	24650
871	5242	24819
872	5248	24812
873	5255	24810
874	5262	24810
875	5268	24804
876	5275	24800
877	5281	24793
878	5286	24785
879	5291	24773
880	5297	24768
881	5302	24756
882	5307	24746
883	5313	24740
884	5319	24734
885	5325	24728
886	5331	24720
887	5336	24709
888	5341	24698
889	5345	24684
890	5349	24670
891	5354	24659
892	5360	24651
893	5366	24645
894	5371	24638
895	5377	24632
896	5383	24624
897	5388	24614
898	5393	24603
899	5398	24591
900	5402	24578
901	5408	24573
902	5414	24564
903	5420	24558
904	5425	24548
905	5430	24538
906	5436	24532
907	5443	24532
908	5448	24522
909	5455	24522
910	5461	24515
911	5466	24502
912	5474	24505
913	5479	24496
914	5484	24484
915	5490	24478
916	5494	24464
917	5499	24453
918	5505	24449
919	5511	24442
920	5518	24438
921	5524	24435
922	5529	24425
923	5535	24417
924	5541	24412
925	5546	24401
926	5551	24393
927	5558	24390
928	5564	24383
929	5571	24380
930	5576	24373
931	5583	24369
932	5590	24368
933	5595	24360
934	5602	24357
935	5608	24351
936	5615	24349
937	5621	24345
938	5628	24342
939	5634	24336
940	5640	24332
941	5646	24323
942	5653	24323
943	5659	24315
944	5665	24309
945	5673	24314
946	5679	24307
947	5688	24316
948	5698	24326
949	5716	24368
950	5723	24367
951	5732	24374
952	5740	24379
953	5756	24413
954	5763	24413
955	5769	24405
956	5774	24394
957	5780	24388
958	5785	24378
959	5790	24368
960	5796	24362
961	5801	24349
962	5806	24341
963	5812	24336
964	5818	24328
965	5824	24323
966	5830	24318
967	5837	24313
968	5842	24306
969	5848	24296
970	5853	24288
971	5859	24282
972	5865	24275
973	5870	24265
974	5876	24258
975	5881	24250
976	5888	24245
977	5894	24242
978	5900	24235
979	5904	24222
980	5911	24217
981	5915	24206
982	5921	24198
983	5926	24186
984	5932	24180
985	5938	24174
986	5944	24169
987	5950	24164
988	5957	24162
989	5964	24158
990	5972	24160
991	5979	24157
992	5985	24154
993	5993	24153
994	6001	24157
995	6008	24154
996	6014	24149
997	6020	24143
998	6026	24137
999	6034	24139
1000	6042	24141
1001	6049	24137
1002	6055	24132
1003	6061	24126
1004	6068	24124
1005	6079	24137
1006	6086	24135
1007	6094	24136
1008	6101	24134
1009	6116	24162
1010	6125	24170
1011	6134	24173
1012	6140	24169
1013	6146	24160
1014	6155	24167
1015	6162	24166
1016	6168	24159
1017	6175	24156
1018	6181	24149
1019	6189	24149
1020	6195	24145
1021	6201	24139
1022	6316	24554
1023	6359	24692
1024	6374	24719
1025	6401	24794
1026	6415	24818
1027	6424	24821
1028	6429	24812
1029	6435	24806
1030	6441	24797
1031	6446	24785
1032	6451	24776
1033	6458	24772
1034	6467	24775
1035	6476	24781
1036	6490	24805
1037	6498	24806
1038	6507	24806
1039	6513	24800
1040	6524	24814
1041	6535	24824
1042	6539	24811
1043	6544	24800
1044	6551	24793
1045	6556	24785
1046	6562	24778
1047	6569	24773
1048	6574	24760
1049	6578	24749
1050	6585	24743
1051	6590	24733
1052	6596	24727
1053	6601	24716
1054	6607	24708
1055	6612	24698
1056	6618	24690
1057	6624	24681
1058	6630	24675
1059	6636	24668
1060	6641	24656
1061	6646	24646
1062	6652	24637
1063	6658	24630
1064	6664	24625
1065	6672	24624
1066	6678	24617
1067	6685	24612
1068	6691	24607
1069	6699	24606
1070	6705	24600
1071	6712	24594
1072	6717	24585
1073	6723	24577
1074	6730	24572
1075	6736	24565
1076	6741	24557
1077	6749	24554
1078	6757	24557
1079	6765	24557
1080	6772	24552
1081	6779	24549
1082	6789	24556
1083	6796	24552
1084	6804	24551
1085	6812	24553
1086	6818	24544
1087	6825	24540
1088	6830	24529
1089	6835	24519
1090	6841	24511
1091	6846	24502
1092	6854	24501
1093	6861	24496
1094	6871	24506
1095	6879	24504
1096	6885	24498
1097	6891	24490
1098	6896	24480
1099	6902	24471
1100	6907	24461
1101	6912	24449
1102	6918	24442
1103	6923	24433
1104	6929	24424
1105	6935	24418
1106	6941	24409
1107	6948	24407
1108	6954	24400
1109	6959	24389
1110	6965	24383
1111	6971	24375
1112	6976	24364
1113	6981	24354
1114	6988	24349
1115	6993	24338
1116	6999	24331
1117	7008	24334
1118	7013	24325
1119	7019	24318
1120	7025	24308
1121	7031	24301
1122	7037	24294
1123	7043	24287
1124	7048	24279
1125	7054	24270
1126	7059	24261
1127	7065	24254
1128	7070	24243
1129	7075	24232
1130	7081	24224
1131	7087	24216
1132	7091	24203
1133	7097	24195
1134	7102	24184
1135	7106	24172
1136	7111	24161
1137	7116	24151
1138	7120	24138
1139	7125	24125
1140	7130	24115
1141	7134	24103
1142	7139	24092
1143	7145	24083
1144	7149	24070
1145	7153	24057
1146	7157	24044
1147	7163	24037
1148	7168	24025
1149	7173	24014
1150	7179	24007
1151	7187	24007
1152	7194	24003
1153	7201	24002
1154	7211	24006
1155	7218	24003
1156	7223	23992
1157	7228	23981
1158	7232	23970
1159	7237	23959
1160	7242	23948
1161	7246	23934
1162	7251	23924
1163	7256	23913
1164	7260	23901
1165	7265	23888
1166	7269	23876
1167	7274	23866
1168	7279	23855
1169	7284	23844
1170	7288	23832
1171	7293	23822
1172	7298	23811
1173	7303	23800
1174	7308	23791
1175	7313	23780
1176	7317	23769
1177	7323	23760
1178	7335	23774
1179	7381	23896
1180	7387	23890
1181	7393	23883
1182	7401	23881
1183	7408	23876
1184	7414	23870
1185	7419	23860
1186	7427	23859
1187	7433	23853
1188	7439	23846
1189	7444	23835
1190	7449	23824
1191	7455	23817
1192	7461	23810
1193	7466	23800
1194	7472	23792
1195	7476	23781
1196	7481	23770
1197	7487	23762
1198	7493	23756
1199	7499	23747
1200	7505	23742
1201	7511	23735
1202	7516	23723
1203	7521	23714
1204	7527	23707
1205	7533	23698
1206	7538	23690
1207	7543	23678
1208	7546	23664
1209	7551	23654
1210	7557	23644
1211	7561	23632
1212	7566	23621
1213	7571	23613
1214	7576	23603
1215	7581	23593
1216	7586	23582
1217	7592	23573
1218	7597	23564
1219	7602	23555
1220	7609	23550
1221	7614	23540
1222	7620	23534
1223	7625	23522
1224	7629	23512
1225	7635	23502
1226	7640	23493
1227	7644	23481
1228	7648	23469
1229	7653	23457
1230	7658	23448
1231	7663	23438
1232	7668	23429
1233	7674	23421
1234	7679	23411
1235	7684	23402
1236	7689	23391
1237	7693	23379
1238	7698	23369
1239	7705	23364
1240	7711	23356
1241	7716	23348
1242	7721	23337
1243	7726	23327
1244	7732	23320
1245	7736	23309
1246	7741	23300
1247	7747	23292
1248	7751	23280
1249	7756	23270
1250	7761	23258
1251	7767	23252
1252	7773	23246
1253	7778	23236
1254	7783	23225
1255	7788	23217
1256	7792	23205
1257	7798	23195
1258	7802	23184
1259	7807	23175
1260	7815	23173
1261	7824	23175
1262	7838	23192
1263	7844	23187
1264	7852	23184
1265	7859	23179
1266	7864	23171
1267	7869	23161
1268	7874	23153
1269	7880	23143
1270	7885	23133
1271	7890	23125
1272	7896	23117
1273	7901	23108
1274	7905	23097
1275	7911	23089
1276	7916	23080
1277	7921	23069
1278	7927	23063
1279	7932	23054
1280	7937	23043
1281	7943	23038
1282	7950	23032
1283	7954	23021
1284	7960	23014
1285	7965	23004
1286	7970	22994
1287	7976	22988
1288	7982	22980
1289	7987	22970
1290	7993	22966
1291	8000	22960
1292	8005	22951
1293	8012	22947
1294	8018	22941
1295	8025	22937
1296	8030	22927
1297	8034	22915
1298	8041	22910
1299	8045	22899
1300	8050	22888
1301	8056	22882
1302	8061	22872
1303	8066	22862
1304	8071	22855
1305	8077	22846
1306	8082	22836
1307	8087	22828
1308	8093	22820
1309	8098	22811
1310	8103	22803
1311	8108	22793
1312	8112	22781
1313	8117	22771
1314	8125	22768
1315	8129	22757
1316	8134	22748
1317	8139	22739
1318	8145	22730
1319	8149	22720
1320	8154	22709
1321	8161	22707
1322	8167	22700
1323	8172	22690
1324	8179	22685
1325	8184	22676
1326	8189	22666
1327	8194	22658
1328	8200	22650
1329	8205	22641
1330	8210	22633
1331	8216	22626
1332	8222	22619
1333	8227	22611
1334	8233	22604
1335	8239	22595
1336	8243	22585
1337	8247	22573
1338	8252	22564
1339	8257	22554
1340	8261	22542
1341	8266	22533
1342	8271	22523
1343	8276	22513
1344	8280	22502
1345	8286	22494
1346	8290	22482
1347	8294	22471
1348	8300	22463
1349	8306	22457
1350	8310	22445
1351	8315	22437
1352	8320	22427
1353	8325	22418
1354	8330	22409
1355	8336	22403
1356	8341	22392
1357	8345	22380
1358	8350	22372
1359	8355	22363
1360	8361	22356
1361	8407	22456
1362	8413	22449
1363	8418	22439
1364	8424	22434
1365	8431	22429
1366	8437	22424
1367	8444	22418
1368	8449	22410
1369	8457	22408
1370	8464	22406
1371	8473	22406
1372	8479	22400
1373	8487	22397
1374	8494	22393
1375	8500	22387
1376	8505	22378
1377	8510	22369
1378	8517	22365
1379	8525	22365
1380	8535	22366
1381	8546	22373
1382	8557	22381
1383	8564	22376
1384	8570	22370
1385	8577	22366
1386	8588	22371
1387	8592	22360
1388	8597	22351
1389	8602	22341
1390	8606	22329
1391	8610	22318
1392	8616	22310
1393	8626	22314
1394	8632	22309
1395	8639	22304
1396	8645	22297
1397	8652	22292
1398	8659	22289
1399	8665	22281
1400	8669	22272
1401	8674	22260
1402	8679	22252
1403	8684	22244
1404	8688	22232
1405	8693	22222
1406	8698	22212
1407	8702	22201
1408	8706	22190
1409	8711	22181
1410	8716	22170
1411	8720	22159
1412	8725	22150
1413	8732	22144
1414	8737	22136
1415	8741	22124
1416	8746	22116
1417	8751	22107
1418	8756	22097
1419	8761	22088
1420	8765	22076
1421	8769	22065
1422	8773	22053
1423	8778	22045
1424	8783	22035
1425	8788	22026
1426	8792	22015
1427	8798	22007
1428	8802	21996
1429	8807	21987
1430	8812	21979
1431	8817	21969
1432	8822	21960
1433	8827	21952
1434	8832	21943
1435	8837	21934
1436	8842	21923
1437	8848	21918
1438	8854	21911
1439	8860	21905
1440	8866	21899
1441	8871	21888
1442	8875	21878
1443	8881	21871
1444	8886	21862
1445	8892	21856
1446	8896	21845
1447	8901	21836
1448	8906	21825
1449	8911	21819
1450	8916	21808
1451	8920	21797
1452	8925	21789
1453	8930	21780
1454	8935	21771
1455	8941	21763
1456	8946	21754
1457	8950	21744
1458	8955	21735
1459	8960	21725
1460	8965	21716
1461	8970	21707
1462	8975	21699
1463	8980	21690
1464	8984	21680
1465	8989	21669
1466	8993	21660
1467	8998	21651
1468	9003	21641
1469	9009	21634
1470	9013	21624
1471	9017	21612
1472	9023	21605
1473	9027	21594
1474	9031	21584
1475	9036	21575
1476	9043	21569
1477	9048	21562
1478	9055	21558
1479	9063	21556
1480	9072	21558
1481	9080	21555
1482	9088	21552
1483	9093	21544
1484	9098	21535
1485	9103	21528
1486	9108	21518
1487	9112	21506
1488	9117	21497
1489	9122	21490
1490	9128	21482
1491	9133	21473
1492	9138	21465
1493	9143	21458
1494	9148	21449
1495	9153	21440
1496	9158	21430
1497	9163	21422
1498	9168	21414
1499	9174	21406
1500	9178	21397
1501	9182	21386
1502	9188	21377
1503	9193	21369
1504	9198	21360
1505	9203	21352
1506	9207	21342
1507	9212	21333
1508	9218	21325
1509	9222	21315
1510	9226	21305
1511	9230	21294
1512	9235	21286
1513	9241	21278
1514	9247	21272
1515	9252	21264
1516	9258	21256
1517	9263	21247
1518	9267	21238
1519	9272	21228
1520	9276	21217
1521	9281	21209
1522	9287	21203
1523	9292	21194
1524	9297	21185
1525	9302	21176
1526	9307	21168
1527	9311	21158
1528	9316	21148
1529	9320	21138
1530	9324	21127
1531	9328	21117
1532	9333	21108
1533	9337	21097
1534	9342	21089
1535	9348	21081
1536	9355	21078
1537	9359	21068
1538	9363	21058
1539	9368	21048
1540	9373	21040
1541	9378	21030
1542	9383	21023
1543	9388	21015
1544	9393	21005
1545	9406	21014
1546	9537	21289
1547	9543	21281
1548	9549	21276
1549	9560	21279
1550	9573	21288
1551	9579	21282
1552	9588	21281
1553	9597	21282
1554	9605	21280
1555	9612	21276
1556	9618	21269
1557	9623	21260
1558	9628	21252
1559	9633	21244
1560	9638	21234
1561	9642	21223
1562	9647	21215
1563	9652	21206
1564	9656	21196
1565	9663	21189
1566	9668	21180
1567	9672	21170
1568	9676	21159
1569	9681	21150
1570	9685	21140
1571	9689	21129
1572	9694	21121
1573	9699	21112
1574	9704	21103
1575	9709	21094
1576	9714	21086
1577	9719	21077
1578	9724	21067
1579	9729	21060
1580	9733	21049
1581	9738	21040
1582	9743	21030
1583	9748	21022
1584	9752	21013
1585	9757	21004
1586	9763	20997
1587	9769	20991
1588	9775	20983
1589	9781	20978
1590	9785	20967
1591	9790	20958
1592	9797	20953
1593	9802	20945
1594	9808	20938
1595	9814	20932
1596	9819	20924
1597	9825	20918
1598	9830	20909
1599	9835	20901
1600	9841	20894
1601	9847	20887
1602	9853	20880
1603	9858	20872
1604	9864	20865
1605	9868	20855
1606	9874	20849
1607	9879	20841
1608	9885	20832
1609	9890	20825
1610	9895	20816
1611	9900	20807
1612	9905	20800
1613	9910	20791
1614	9915	20783
1615	9919	20772
1616	9925	20764
1617	9930	20756
1618	9934	20745
1619	9940	20739
1620	9944	20730
1621	9950	20723
1622	9957	20718
1623	9963	20712
1624	9970	20708
1625	9978	20704
1626	9984	20699
1627	9992	20697
1628	9998	20690
1629	10004	20684
1630	10009	20675
1631	10014	20666
1632	10020	20659
1633	10025	20651
1634	10030	20643
1635	10035	20636
1636	10041	20628
1637	10045	20618
1638	10049	20608
1639	10054	20599
1640	10059	20591
1641	10064	20582
1642	10069	20574
1643	10074	20565
1644	10079	20558
1645	10085	20551
1646	10091	20544
1647	10096	20536
1648	10102	20529
1649	10107	20521
1650	10113	20514
1651	10118	20507
1652	10122	20496
1653	10127	20486
1654	10131	20478
1655	10137	20471
1656	10142	20462
1657	10147	20454
1658	10152	20445
1659	10157	20437
1660	10162	20429
1661	10168	20422
1662	10174	20415
1663	10179	20407
1664	10185	20401
1665	10190	20393
1666	10198	20391
1667	10211	20399
1668	10223	20404
1669	10230	20399
1670	10235	20392
1671	10240	20383
1672	10245	20374
1673	10250	20365
1674	10255	20357
1675	10259	20348
1676	10266	20342
1677	10271	20334
1678	10275	20325
