iter	F1	Logloss
103	0.796967696	0.2280601684
104	0.796899943	0.2272911156
105	0.7978762842	0.2265314362
106	0.7978762842	0.2256980929
107	0.796899943	0.2251985912
108	0.7975738306	0.2245755363
109	0.7985476326	0.2238441995
110	0.7985476326	0.2231725652
111	0.7985476326	0.2225583404
112	0.7985476326	0.2218815921
113	0.7985476326	0.2212304662
114	0.7985476326	0.2204471302
115	0.7985476326	0.2198076745
116	0.7985476326	0.2191986719
117	0.799082027	0.2185946212
118	0.799082027	0.2180848813
119	0.799082027	0.2175736295
120	0.799082027	0.217018161
121	0.799082027	0.216509776
122	0.799082027	0.2159816417
123	0.799082027	0.2154943332
124	0.799082027	0.2151666562
125	0.799082027	0.2146800312
126	0.7985476326	0.2142637613
127	0.7985476326	0.2137852499
128	0.7985476326	0.2132909343
129	0.7985476326	0.2128333536
130	0.7985476326	0.2123719434
131	0.7985476326	0.2120002738
132	0.7975738306	0.2115806716
133	0.7985476326	0.2112086396
134	0.7985476326	0.2107881146
135	0.7975738306	0.2103772343
136	0.7985476326	0.2100454409
137	0.7985476326	0.2097470673
138	0.7985476326	0.2093992482
139	0.7985476326	0.2090859423
140	0.7985476326	0.2087685007
141	0.7975738306	0.2083930949
142	0.7975738306	0.2081714029
143	0.7975738306	0.2078597025
144	0.7975738306	0.2074895311
145	0.7975738306	0.2071973583
146	0.7975738306	0.2069149605
147	0.7975738306	0.2065654643
148	0.797609806	0.2063509822
149	0.797609806	0.2060165493
150	0.797609806	0.2057136456
151	0.7975738306	0.2054370361
152	0.797609806	0.2052364421
153	0.797609806	0.2049818426
154	0.7977454218	0.2047919418
155	0.7977454218	0.204493125
156	0.797948932	0.204149167
157	0.7977454218	0.2038954833
158	0.797948932	0.2036929559
159	0.797948932	0.2033732196
160	0.797948932	0.2030916892
161	0.797948932	0.2028221064
162	0.797948932	0.2025980259
163	0.797948932	0.2023293158
164	0.797948932	0.2021306711
165	0.797948932	0.2018970828
166	0.797948932	0.2016523245
167	0.797948932	0.2014476767
168	0.797948932	0.2011800154
169	0.7984551472	0.2009800339
170	0.7983872844	0.2007487802
171	0.7983872844	0.2006034556
172	0.7983872844	0.2003685916
173	0.7983872844	0.2001661426
174	0.7983872844	0.2000343476
175	0.7975101355	0.1998935537
176	0.7983194332	0.1996941898
177	0.7975779924	0.199515202
178	0.7983194332	0.1993238571
179	0.7988251934	0.1991844454
180	0.7988251934	0.1989158758
181	0.7988251934	0.1987203737
182	0.7978810838	0.1985191739
183	0.797948932	0.1983120547
184	0.797948932	0.1980842235
185	0.7980167919	0.1979574674
186	0.7981525461	0.1977224622
187	0.7981525461	0.1975660074
188	0.7980167919	0.1974202801
189	0.7986280499	0.1973034403
190	0.7986280499	0.1971922938
191	0.7986960253	0.1970040425
192	0.7987333282	0.1969006764
193	0.79843017	0.1967291883
194	0.79843017	0.1966173659
195	0.79843017	0.1965099097
196	0.7984982555	0.1963316255
197	0.7983309525	0.1962162842
198	0.7984982555	0.1960291446
199	0.7984982555	0.1959284293
200	0.7983309525	0.1958254323
201	0.7983309525	0.1956443509
202	0.7984982555	0.1954523491
203	0.7984982555	0.1953135968
204	0.7984982555	0.1950338499
205	0.79843017	0.1948502137
206	0.7988694702	0.1947305458
207	0.7988694702	0.194503331
208	0.7988694702	0.194342619
209	0.7988694702	0.1942010346
210	0.7987333282	0.1940568468
211	0.7987333282	0.1939559891
212	0.799782124	0.193796288
213	0.7987333282	0.1936602364
214	0.7987333282	0.1935629519
215	0.7987333282	0.1933732023
216	0.7987333282	0.1931061352
217	0.799782124	0.1929826587
218	0.7997134561	0.1928411986
219	0.8004006661	0.192717358
220	0.799141575	0.1925975023
221	0.799141575	0.1924266979
222	0.7994471054	0.192347806
223	0.7994471054	0.192161479
224	0.7995846542	0.1920748409
225	0.7985292575	0.1919298423
226	0.7994856399	0.1918054518
227	0.7974010184	0.1916981479
228	0.7973321729	0.1915614227
229	0.7973321729	0.1913520016
230	0.7972633393	0.1912781898
231	0.7978463981	0.1911832907
232	0.7979841309	0.1911203722
233	0.7979841309	0.1909606531
234	0.7981219113	0.1908873397
235	0.7982597392	0.190804317
236	0.7985418455	0.1906784302
237	0.798617459	0.190588704
238	0.7990333838	0.1905295982
239	0.7995800352	0.1904125508
240	0.7997186645	0.1903626658
241	0.7993109077	0.1901912992
242	0.7997186645	0.190083008
243	0.7984473497	0.1899897613
244	0.797211736	0.1899155934
245	0.7983780259	0.1897312524
246	0.7971421769	0.1896515942
247	0.7965544905	0.1895685758
248	0.7975597138	0.1894476421
249	0.7985545425	0.1892597716
250	0.7985860334	0.1891447595
251	0.7983463271	0.1890576722
252	0.7985860334	0.1889605125
253	0.7986553934	0.1888964766
254	0.7988635455	0.1888283434
255	0.7988323321	0.1887531851
256	0.7979776883	0.1886812703
257	0.7995581701	0.1885813932
258	0.7981171105	0.1884993758
259	0.7984596759	0.1883947421
260	0.7994886533	0.1883256495
261	0.799627699	0.1882486696
262	0.799627699	0.188169652
263	0.7992801754	0.1880837397
264	0.7993496559	0.1879536465
265	0.8001049982	0.18785216
266	0.8001049982	0.1876771262
267	0.8007599184	0.1875789332
268	0.7997275553	0.1875009058
269	0.8001446374	0.1874553598
270	0.800910419	0.1873938421
271	0.800910419	0.1873245199
272	0.8010380442	0.187236865
273	0.8006317834	0.1871026312
274	0.800771077	0.1870442909
275	0.8004629902	0.1869892003
276	0.799915264	0.1869467564
277	0.8005621548	0.1868508243
278	0.8004925383	0.1867166291
279	0.7998455348	0.1866550946
280	0.8000547589	0.1866062794
281	0.8002640924	0.1865489028
282	0.8002640924	0.1864855372
283	0.8004735355	0.186353528
284	0.8005433742	0.1862619196
285	0.8007529636	0.1862156301
286	0.8008228511	0.1861492544
287	0.8008521012	0.1860724454
288	0.8006830883	0.1860287234
289	0.8005031368	0.1859362918
290	0.8005031368	0.1858826402
291	0.8009219306	0.1858106502
292	0.8005031368	0.1856644045
293	0.8011314919	0.1855968373
294	0.7996845323	0.1855005076
295	0.7999945269	0.1854362625
296	0.7995447136	0.1853765848
297	0.7996146168	0.1853404748
298	0.7993741062	0.1852856483
299	0.8007235819	0.1852146422
300	0.8016908584	0.185166336
301	0.8007235819	0.1851109684
302	0.7996845323	0.185027786
303	0.8007235819	0.1849722784
304	0.7993741062	0.1849117149
305	0.7993741062	0.1848081163
306	0.7995140168	0.184689439
307	0.7995839905	0.1846307572
308	0.7995533	0.184550554
309	0.7994832557	0.1844923138
310	0.8001442212	0.1843749054
311	0.7996934254	0.1843228885
312	0.8003143221	0.184242061
313	0.7996934254	0.1841916488
314	0.7997635065	0.1841310018
315	0.7998335999	0.1840751563
316	0.7999037056	0.1840277909
317	0.8001140964	0.1839775335
318	0.8000439538	0.1839296922
319	0.8000439538	0.1838675754
320	0.7998335999	0.1837206856
321	0.7996934254	0.1836810634
322	0.7996934254	0.1836304448
323	0.7996233566	0.1835195191
324	0.7996233566	0.1834480299
325	0.7995533	0.183399559
326	0.7997635065	0.1833503001
327	0.7997635065	0.1832775474
328	0.7998335999	0.1832377589
329	0.8002844016	0.1832155942
330	0.8004246311	0.1831550231
331	0.8002844016	0.1830316605
332	0.8002844016	0.1829886562
333	0.8002844016	0.1828833512
334	0.8002143053	0.1828232631
335	0.8002844016	0.1827677023
336	0.8002844016	0.1827161152
337	0.8003545102	0.1826665385
338	0.8002844016	0.1826053551
339	0.8002844016	0.1825574785
340	0.8005649098	0.1825069372
341	0.8004246311	0.1824408144
342	0.8005649098	0.182367265
343	0.8005649098	0.1822996432
344	0.8009158216	0.1822597432
345	0.8002544184	0.1822006105
346	0.8005649098	0.1821519894
347	0.8001842513	0.1821065741
348	0.8007052376	0.18205405
349	0.8007052376	0.1820011886
350	0.8007052376	0.181953858
351	0.8007754199	0.1819137062
352	0.8014364011	0.1818693287
353	0.8020267782	0.1818369127
354	0.8005352102	0.181801341
355	0.8010562725	0.1817592178
356	0.8015066355	0.181700354
357	0.8015066355	0.1816561335
358	0.8007754199	0.1816177181
359	0.8008456146	0.1815598148
360	0.8010562725	0.1815186749
361	0.8011265164	0.1814728448
362	0.8011967726	0.1813682841
363	0.8011967726	0.1813199804
364	0.8009860409	0.1812646202
365	0.8009860409	0.1812259943
366	0.8018862915	0.1811709994
367	0.8009158216	0.1811207375
368	0.8014076153	0.1810145964
369	0.8023782104	0.1809792315
370	0.8023078993	0.1809266201
371	0.8018579923	0.1808914577
372	0.8023782104	0.1808609527
373	0.8017876963	0.1808408423
374	0.8022376006	0.1807865375
375	0.8021673141	0.1807532936
376	0.8026870356	0.1807093378
377	0.8021673141	0.1806645089
378	0.8026870356	0.1806249143
379	0.8021673141	0.1805839137
380	0.8023782104	0.1805338078
381	0.8023078993	0.1804827531
382	0.8024485338	0.1804387869
383	0.8026870356	0.1804012042
384	0.8023078993	0.1803655123
385	0.8028979769	0.1803282815
386	0.8029683154	0.1802189449
387	0.8028276509	0.1801846475
388	0.8027573371	0.1801428485
389	0.8028276509	0.1801026851
390	0.8028979769	0.1800373996
391	0.8028979769	0.1799988233
392	0.8031794045	0.1799483246
393	0.8028979769	0.1799053808
394	0.8031090292	0.1798512549
395	0.80369878	0.1798063669
396	0.8042881224	0.1797651606
397	0.8042881224	0.1797321787
398	0.8043585523	0.1796999495
399	0.8044289945	0.1796569757
400	0.8044289945	0.1796107568
401	0.8043585523	0.1795267978
402	0.8044994491	0.1794836438
403	0.804569916	0.1794360904
404	0.8041918579	0.1793875426
405	0.803742852	0.1793494088
406	0.8041213811	0.1793179623
407	0.8039804647	0.1792870933
408	0.8041213811	0.1792474848
409	0.8040509167	0.1792138552
410	0.8040509167	0.1791727008
411	0.804569916	0.1791462491
412	0.8041918579	0.1791062616
413	0.8036723779	0.1790658978
414	0.8027729634	0.1790295778
415	0.8024634954	0.178992674
416	0.8030549131	0.178962849
417	0.8025339863	0.1789248322
418	0.8029844071	0.1788858836
419	0.8030549131	0.1788509357
420	0.8029844071	0.1788123207
421	0.8030549131	0.1787826836
422	0.8030549131	0.1787410066
423	0.8031959623	0.1787060411
424	0.8031959623	0.1786657216
425	0.8037870244	0.1786378294
426	0.8037164662	0.1785956549
427	0.8039281779	0.1785630445
428	0.8044482741	0.1785237672
429	0.8038575949	0.178484492
430	0.8043776761	0.178459036
431	0.8038575949	0.1784300222
432	0.8043776761	0.1784066042
433	0.8043776761	0.1783719375
434	0.8045188844	0.1783442752
435	0.8046601422	0.1783086643
436	0.8046601422	0.1782876645
437	0.8046601422	0.178239742
438	0.8050135039	0.178205662
439	0.8050842134	0.1781679873
440	0.8050842134	0.1781381245
441	0.8051549354	0.178108377
442	0.8052256699	0.1780725104
443	0.8052964167	0.1780356908
444	0.8051549354	0.1780106708
445	0.8051549354	0.1779744875
446	0.8052964167	0.1779349747
447	0.8050842134	0.1778996656
448	0.8050842134	0.1778714604
449	0.8049428067	0.1778388579
450	0.8050135039	0.1778054189
451	0.8050135039	0.1777509076
452	0.804872122	0.1777232621
453	0.8052256699	0.1776913979
454	0.8051549354	0.1776478251
455	0.8050135039	0.1776061322
456	0.8051549354	0.1775710485
457	0.8051549354	0.1775350903
458	0.8056039915	0.1775094653
459	0.8057454777	0.1774731199
460	0.8056747284	0.1774338824
461	0.8056747284	0.1774023973
462	0.8056039915	0.1773741778
463	0.8056747284	0.177342864
464	0.8056747284	0.1773129938
465	0.8056747284	0.1772764538
466	0.8058162394	0.1772537923
467	0.8058162394	0.1772107565
468	0.8058162394	0.1771749231
469	0.8057454777	0.1771283035
470	0.8062648333	0.1770998544
471	0.8063356099	0.1770603812
472	0.8063356099	0.1770391423
473	0.8063356099	0.1770079614
474	0.8061940692	0.1769790593
475	0.8061940692	0.1769410388
476	0.8062648333	0.1769154861
477	0.8061940692	0.1768280843
478	0.8062648333	0.1768061635
479	0.8064063988	0.1767813082
480	0.8063356099	0.1767557707
481	0.8062648333	0.17673118
482	0.8062648333	0.176697303
483	0.8061940692	0.1766601343
484	0.8064063988	0.1766395842
485	0.8064063988	0.1766092382
486	0.8064063988	0.1765771054
487	0.8064772002	0.1765526531
488	0.8064063988	0.1765122139
489	0.8064063988	0.1764793257
490	0.8064063988	0.1764559383
491	0.8063356099	0.1764286111
492	0.8063356099	0.1763897899
493	0.8063356099	0.1763608051
494	0.8064063988	0.1763344153
495	0.8064772002	0.1763069849
496	0.8063356099	0.1762690856
497	0.8063356099	0.1762460857
498	0.8062648333	0.1762212882
499	0.8062648333	0.1761879652
500	0.8063356099	0.1761540661
501	0.8062648333	0.176131685
502	0.8061233175	0.1761147397
503	0.8062648333	0.176091063
504	0.8062648333	0.176066385
505	0.8062648333	0.1760334362
506	0.8062648333	0.1759725409
507	0.8061940692	0.1759401842
508	0.8064772002	0.1759107882
509	0.8065480141	0.1758916683
510	0.8065480141	0.1758695531
511	0.8066188403	0.1758429752
512	0.806689679	0.1758071101
513	0.806689679	0.1757751463
514	0.8064772002	0.17575206
515	0.8059578001	0.1757223359
516	0.8059578001	0.1757046735
517	0.8059578001	0.1756729435
518	0.8060285991	0.175647138
519	0.8060285991	0.1756205897
520	0.8064772002	0.175595534
521	0.8065480141	0.17557041
522	0.8064772002	0.1755392406
523	0.8064772002	0.1755226292
524	0.8060285991	0.1754935429
525	0.8060285991	0.1754749236
526	0.8058870135	0.1754469594
527	0.8058870135	0.1754250039
528	0.8062648333	0.1753973739
529	0.8062648333	0.1753783087
530	0.8061940692	0.1753569662
531	0.8062648333	0.1753287869
532	0.8063356099	0.175306179
533	0.8062648333	0.175284796
534	0.8062648333	0.1752565086
535	0.8062648333	0.1752349625
536	0.8062648333	0.1752003277
537	0.8068545288	0.1751650874
538	0.8068545288	0.1751450179
539	0.8068545288	0.175116836
540	0.8069253325	0.1750836255
541	0.8069253325	0.1750607072
542	0.8069253325	0.1750347954
543	0.8069253325	0.1750204415
544	0.8069253325	0.1749950159
545	0.8064063988	0.1749699203
546	0.8069253325	0.1749428197
547	0.8069253325	0.1749297683
548	0.8069253325	0.1749044739
549	0.8069961487	0.1748712302
550	0.8069961487	0.1748017325
551	0.8070669773	0.1747656953
552	0.8070669773	0.1747347336
553	0.8070669773	0.1747130386
554	0.8070669773	0.1746839927
555	0.8070669773	0.1746679933
556	0.8072086717	0.1746425196
557	0.8072086717	0.1746192566
558	0.8072086717	0.174599449
559	0.8072086717	0.1745720027
560	0.8069961487	0.1745497484
561	0.8069961487	0.1744745791
562	0.8071378183	0.1744498556
563	0.8071378183	0.1744276781
564	0.8070669773	0.174395259
565	0.8071378183	0.1743774254
566	0.8072086717	0.1743429697
567	0.8074213068	0.1743259483
568	0.8072795376	0.1743033339
569	0.8074213068	0.1742336716
570	0.8074213068	0.174201755
571	0.807350416	0.1741793956
572	0.8074213068	0.1741503704
573	0.808458027	0.1741135679
574	0.8085289596	0.174093973
575	0.8085289596	0.1740648188
576	0.8085289596	0.1740404754
577	0.8091176182	0.1740020273
578	0.8090466586	0.173983516
579	0.8089757115	0.1739632191
580	0.8089757115	0.1739483767
581	0.8089757115	0.1739317615
582	0.8089757115	0.1739105332
583	0.8085289596	0.1738818794
584	0.8085289596	0.1738684365
585	0.8085999046	0.1738545149
586	0.8085999046	0.1738303784
587	0.8091176182	0.1738047372
588	0.8087418319	0.1737771786
589	0.808670862	0.1737541828
590	0.8085999046	0.1737441275
591	0.8085289596	0.1737296162
592	0.808458027	0.1737081022
593	0.808458027	0.1736663773
594	0.8085289596	0.1736411423
595	0.808670862	0.1736135306
596	0.808670862	0.1735950598
597	0.8085289596	0.1735777849
598	0.8085289596	0.1735564619
599	0.8085289596	0.1735300847
600	0.8080817406	0.173503145
601	0.8082946064	0.1734385357
602	0.808670862	0.1734145079
603	0.8085999046	0.1733971936
604	0.8081526834	0.1733774624
605	0.8081526834	0.1733470411
606	0.8082236387	0.1733196466
607	0.8081526834	0.1733015136
608	0.8082236387	0.173269901
609	0.8082946064	0.173254243
610	0.8083655867	0.1732405477
611	0.8083655867	0.1732139268
612	0.8085786021	0.1731956179
613	0.8085075845	0.1731766243
614	0.8090258362	0.1731371979
615	0.8085075845	0.1731205128
616	0.8094726029	0.1731031548
617	0.8094726029	0.1730854818
618	0.809401581	0.1730647481
619	0.8093305717	0.1730402478
620	0.809918903	0.1730157499
621	0.8099899394	0.1729900896
622	0.8090968684	0.1729616045
623	0.8090258362	0.172934232
624	0.8090968684	0.1729210255
625	0.8085786021	0.1728893485
626	0.8085786021	0.1728567573
627	0.8085786021	0.1728422718
628	0.8086496322	0.1728309579
629	0.8090968684	0.1727989315
630	0.8087917299	0.1727693755
631	0.8085786021	0.1727542492
632	0.8089338774	0.1727255992
633	0.8089338774	0.1727091247
634	0.8094522168	0.1726830465
635	0.8092389703	0.1726664552
636	0.8094522168	0.1726403065
637	0.8094522168	0.172626184
638	0.8094522168	0.1726088397
639	0.8095233239	0.1726007865
640	0.8093811221	0.172568127
641	0.8093811221	0.1725408886
642	0.8095944435	0.1725132356
643	0.8096655756	0.1724921451
644	0.8095944435	0.1724748283
645	0.8095944435	0.1724509746
646	0.8095233239	0.1723891947
647	0.8095233239	0.1723746938
648	0.8095233239	0.1723579827
649	0.8095233239	0.1723402073
650	0.8095233239	0.1723278943
651	0.8095944435	0.1722960412
652	0.8095233239	0.1722804728
653	0.8094522168	0.1722621362
654	0.8095944435	0.1722462351
655	0.8102546667	0.1722152903
656	0.8103258384	0.1721816775
657	0.8103970226	0.1721624872
658	0.8103970226	0.1721420723
659	0.8115740858	0.1721105741
660	0.8110569822	0.1720806535
661	0.8116453364	0.1720644888
662	0.8106106501	0.1720399972
663	0.8106106501	0.1720263811
664	0.8106818843	0.1720112871
665	0.8102350829	0.1719883804
666	0.8111282184	0.171965499
667	0.8106818843	0.1719411767
668	0.810753131	0.1719210761
669	0.8106818843	0.171911855
670	0.8106818843	0.1718983296
671	0.8106106501	0.1718866376
672	0.8108243903	0.1718658778
673	0.8108243903	0.1718478087
674	0.8108243903	0.1718202014
675	0.810753131	0.1718061633
676	0.8108956621	0.1717885593
677	0.8108956621	0.171762963
678	0.8108956621	0.1717335434
679	0.8108243903	0.1717186654
680	0.8108243903	0.171692259
681	0.8108243903	0.1716773695
682	0.8108243903	0.1716447723
683	0.8108956621	0.1716257772
684	0.8108243903	0.1716093558
685	0.8103063276	0.1715920668
686	0.8103063276	0.1715797755
687	0.8103063276	0.1715509234
688	0.8108243903	0.1715376451
689	0.8102350829	0.1715236605
690	0.8103775849	0.1714983327
691	0.8103775849	0.1714727841
692	0.8103775849	0.1714527393
693	0.8098590561	0.1714256828
694	0.8097878134	0.1714154374
695	0.8097878134	0.1714002139
696	0.8097878134	0.1713837787
697	0.8097878134	0.171359716
698	0.8097878134	0.1713384445
699	0.8098590561	0.1713286028
700	0.8103775849	0.1713092399
701	0.8098590561	0.1712909812
702	0.8098590561	0.1712761449
703	0.8104488547	0.1712578271
704	0.8104488547	0.1712432336
705	0.8099303114	0.1712247281
706	0.8098590561	0.1712095774
707	0.8097878134	0.171185227
708	0.8099303114	0.1711698939
709	0.8099303114	0.1711540091
710	0.8099303114	0.1711347369
711	0.8105914319	0.171112435
712	0.8107340593	0.1710988724
713	0.8106627394	0.1710856605
714	0.8111808745	0.1710735871
715	0.811252209	0.1710569508
716	0.8117699073	0.1710392984
717	0.811252209	0.1709849299
718	0.8113949156	0.1709681774
719	0.8119126428	0.170936282
720	0.8119126428	0.1709220011
721	0.8119126428	0.1709175189
722	0.8116985584	0.1709016511
723	0.811252209	0.1708880552
724	0.8114662877	0.1708582439
725	0.811252209	0.1708444185
726	0.811323556	0.1708314973
727	0.811323556	0.1708188003
728	0.8113949156	0.17079497
729	0.8113949156	0.1707751195
730	0.8113949156	0.1707587913
731	0.8113949156	0.1707495999
732	0.8113949156	0.1707304951
733	0.8119126428	0.1707195079
734	0.8114662877	0.1706982148
735	0.8114662877	0.1706783714
736	0.8113949156	0.1706679018
737	0.8114662877	0.1706402486
738	0.8114662877	0.1706235048
739	0.8114662877	0.1706122141
740	0.8115376723	0.1705972309
741	0.8109480946	0.1705860597
742	0.8110194648	0.1705641248
743	0.8115376723	0.1705394712
744	0.8109480946	0.1705284377
745	0.8109480946	0.1705046218
746	0.8108767369	0.1704934909
747	0.8110194648	0.1704704486
748	0.8109480946	0.1704477901
749	0.8104294494	0.1704336909
750	0.8104294494	0.1704140514
751	0.8104294494	0.1703879589
752	0.8104294494	0.1703355943
753	0.8097677072	0.1703097691
754	0.8099103516	0.1702930986
755	0.8099816927	0.1702694565
756	0.8099103516	0.1702568303
757	0.8105008051	0.170242233
758	0.8100530464	0.1702152131
759	0.8100530464	0.1701997158
760	0.8100530464	0.1701870856
761	0.8101244126	0.1701728833
762	0.8100530464	0.1701527306
763	0.8100530464	0.1701151887
764	0.8100530464	0.1700801017
765	0.8100530464	0.1700310377
766	0.8105721733	0.1700080342
767	0.8105721733	0.1699831499
768	0.8101244126	0.1699599351
769	0.8101244126	0.1699415494
770	0.8101957914	0.1699246694
771	0.8101957914	0.1699128759
772	0.8101957914	0.1698913635
773	0.8101957914	0.1698549131
774	0.8096761818	0.1698299832
775	0.8098189479	0.1698015899
776	0.8097475586	0.1697863358
777	0.8096761818	0.1697675711
778	0.8098189479	0.1697517757
779	0.8098903498	0.1697407517
780	0.8098903498	0.1696860886
781	0.8100331915	0.1696629947
782	0.8101046312	0.1696483204
783	0.8100331915	0.1696008385
784	0.8100331915	0.1695877003
785	0.8101760835	0.1695669699
786	0.8107672749	0.1695521623
787	0.8101760835	0.1695296954
788	0.8101760835	0.1695206941
789	0.8106243285	0.1694922557
790	0.8106957954	0.169472105
791	0.8106243285	0.1694583801
792	0.8104814324	0.1694479034
793	0.8110721031	0.1694339425
794	0.8110006468	0.1694187371
795	0.8104814324	0.169394208
796	0.8110006468	0.1693693477
797	0.8110006468	0.1693535693
798	0.8104814324	0.1693384478
799	0.8110006468	0.1693143084
800	0.8112865475	0.1693023495
801	0.8110721031	0.1692925278
802	0.8110721031	0.1692718757
803	0.8112865475	0.1692507622
804	0.8113580542	0.1692398236
805	0.8113580542	0.1692209475
806	0.8113580542	0.1692124438
807	0.8119484218	0.1691847767
808	0.8120199682	0.1691642682
809	0.8119484218	0.1691449158
810	0.8119484218	0.1691335379
811	0.8120199682	0.1691142648
812	0.8120199682	0.1691034584
813	0.811876888	0.1690922094
814	0.8120199682	0.1690800737
815	0.8120199682	0.1690668646
816	0.8119484218	0.1690497816
817	0.8120199682	0.1690314601
818	0.8120199682	0.1690110117
819	0.8120915272	0.1689955206
820	0.8121630988	0.1689716232
821	0.812234683	0.1689482581
822	0.812234683	0.1689407655
823	0.812234683	0.1688934697
824	0.8123062799	0.1688802135
825	0.8121630988	0.1688683495
826	0.812234683	0.1688501935
827	0.812234683	0.1688305534
828	0.8123062799	0.1688187303
829	0.8123062799	0.1688027834
830	0.8123778894	0.1687935347
831	0.8123062799	0.1687794634
832	0.8123778894	0.1687563755
833	0.8123778894	0.1687434292
834	0.8123062799	0.1687288615
835	0.8117873591	0.1687089357
836	0.8117873591	0.1686716762
837	0.8123778894	0.1686479621
838	0.8117873591	0.1686248478
839	0.8118589541	0.1686016964
840	0.8123778894	0.168583758
841	0.8123778894	0.168560615
842	0.8123778894	0.168549117
843	0.8124495114	0.1685394093
844	0.8125927935	0.1685220677
845	0.8126644535	0.1685088335
846	0.8121454604	0.1684984916
847	0.8126644535	0.1684793537
848	0.8126644535	0.1684583057
849	0.8126644535	0.1684453285
850	0.8121454604	0.1684269354
851	0.8120738149	0.1684138896
852	0.8126644535	0.1683993526
853	0.8121454604	0.1683826196
854	0.8120738149	0.168367358
855	0.8120738149	0.16835211
856	0.8122171186	0.1683375882
857	0.8122171186	0.1683016686
858	0.8122171186	0.1682819361
859	0.8122171186	0.1682467006
860	0.8122887894	0.1682357489
861	0.8121454604	0.1682229121
862	0.8120738149	0.1682080038
863	0.8120738149	0.1681963159
864	0.8120738149	0.16818105
865	0.8121454604	0.168118592
866	0.8121454604	0.168108375
867	0.8121454604	0.1681014496
868	0.8122171186	0.1680877941
869	0.8122887894	0.168067291
870	0.8123604729	0.1680531421
871	0.8122887894	0.1680344795
872	0.8123604729	0.1680230796
873	0.812432169	0.167999968
874	0.8123604729	0.1679855207
875	0.812432169	0.1679657253
876	0.812432169	0.1679471773
877	0.8125038778	0.1679332035
878	0.8125755993	0.1679171333
879	0.812432169	0.1679092559
880	0.8125755993	0.1678904094
881	0.8125755993	0.1678748782
882	0.8125755993	0.1678502394
883	0.8126473334	0.1678386601
884	0.8130946791	0.1678303897
