iter	F1	Logloss
215	0.8045797575	0.1888034046
216	0.8046489691	0.1886852925
217	0.8021673141	0.1885732734
218	0.8021673141	0.1884874418
219	0.8023782104	0.1883625006
220	0.8023782104	0.1882560176
221	0.8023782104	0.1881248124
222	0.8023782104	0.1880197991
223	0.8023782104	0.1879152707
224	0.8023782104	0.1876138551
225	0.8020689543	0.1875391407
226	0.8020689543	0.1874590428
227	0.8024912115	0.1873730111
228	0.8024912115	0.1870897924
229	0.8024208044	0.186851139
230	0.8018296337	0.1867596721
231	0.8011094096	0.1866897816
232	0.8007275812	0.1865541029
233	0.8031524463	0.1864119499
234	0.8032933771	0.1862619909
235	0.8015324913	0.1861239379
236	0.8017441997	0.1860352843
237	0.8017441997	0.1859952281
238	0.8012918659	0.1859134034
239	0.8019560201	0.1858292667
240	0.8018854008	0.1857447772
241	0.8019560201	0.1856247586
242	0.8014330614	0.1855564323
243	0.8019560201	0.1854401069
244	0.8017862679	0.1853625137
245	0.8018569466	0.1852754337
246	0.8025491694	0.185154831
247	0.8030712314	0.1850295631
248	0.8030005695	0.1849582702
249	0.8030005695	0.1848817852
250	0.8030712314	0.1848093422
251	0.8026905004	0.1847427691
252	0.8017862679	0.1846471486
253	0.8017862679	0.1845302503
254	0.8020972958	0.1843124595
255	0.8017156017	0.1842382546
256	0.801644948	0.18411079
257	0.801644948	0.1840444682
258	0.801644948	0.1839660075
259	0.801644948	0.1839142676
260	0.801644948	0.1838456319
261	0.8021679523	0.183728195
262	0.8020266517	0.1836415959
263	0.8020266517	0.1835420996
264	0.8025491694	0.1834162083
265	0.8030005695	0.1833016295
266	0.8024785225	0.1831818586
267	0.8025491694	0.1831100794
268	0.8029299199	0.183007951
269	0.8030712314	0.1829004944
270	0.8030712314	0.182827671
271	0.8037342299	0.1827609394
272	0.803663528	0.1826896707
273	0.8035928385	0.1826260844
274	0.8032125927	0.1825407006
275	0.8037342299	0.18243588
276	0.8032125927	0.1823453322
277	0.8038049443	0.1822702561
278	0.8038049443	0.18217511
279	0.8038049443	0.1821218776
280	0.8038049443	0.1819897326
281	0.8033540038	0.1818783855
282	0.8038756711	0.1818105245
283	0.8026905004	0.1817549639
284	0.8028318812	0.1816850143
285	0.8039464104	0.1815888442
286	0.8038756711	0.1814912565
287	0.8038049443	0.1813996124
288	0.8037342299	0.1813478055
289	0.804326142	0.181291061
290	0.804326142	0.1812259865
291	0.8038756711	0.1811406447
292	0.803283292	0.1811067648
293	0.8038049443	0.1810539248
294	0.803283292	0.1809907343
295	0.8033540038	0.1809158923
296	0.8023093028	0.1808490829
297	0.8034954646	0.1807679386
298	0.8040171621	0.1806886139
299	0.8034954646	0.1805794054
300	0.8034954646	0.1804901991
301	0.8050591935	0.1804406329
302	0.8040171621	0.180366741
303	0.8040171621	0.1802970241
304	0.803424728	0.1802379339
305	0.8028318812	0.1801643743
306	0.8023093028	0.1801003806
307	0.8023093028	0.1799989369
308	0.8032125927	0.1799125586
309	0.8037342299	0.1797906142
310	0.803424728	0.1797423598
311	0.8043968838	0.1796849163
312	0.804326142	0.1796243061
313	0.8042554126	0.1795472046
314	0.8041846956	0.1794855567
315	0.8046346899	0.1794353046
316	0.8046346899	0.1792772321
317	0.8046346899	0.1792244339
318	0.8051549354	0.1791696152
319	0.8047054094	0.1791183084
320	0.8049884118	0.1790441141
321	0.8049884118	0.1789236614
322	0.8039464104	0.1788506334
323	0.8041587029	0.1787866609
324	0.804229492	0.1787147814
325	0.8047507798	0.1786709034
326	0.8047507798	0.1786200632
327	0.8052007942	0.1785315084
328	0.8051299876	0.1784529812
329	0.8052007942	0.1784059185
330	0.804609184	0.1783370281
331	0.8046799757	0.1782782917
332	0.8039464104	0.1782215706
333	0.8044676381	0.178176368
334	0.8045384049	0.1781297996
335	0.8049884118	0.178083086
336	0.8046799757	0.1780198636
337	0.8057211591	0.1779679683
338	0.8061702345	0.1779077968
339	0.8060285991	0.1778033185
340	0.8061702345	0.1777561235
341	0.8052007942	0.1776471055
342	0.8051299876	0.1775995522
343	0.8050591935	0.1775476864
344	0.8050591935	0.1774937974
345	0.8051299876	0.1774465558
346	0.8055087319	0.1773856191
347	0.8061702345	0.17734231
348	0.8072795376	0.1773001702
349	0.8067605302	0.1772481584
350	0.808245304	0.17721282
351	0.8071378183	0.1771492623
352	0.8077980938	0.177089864
353	0.8077980938	0.1770381606
354	0.8077980938	0.1770036639
355	0.8081744212	0.1769548662
356	0.808245304	0.1769106331
357	0.807656345	0.1768654814
358	0.807656345	0.176812576
359	0.8071378183	0.1767143038
360	0.8080326929	0.1766685594
361	0.8072795376	0.1766341537
362	0.8072086717	0.1765814017
363	0.8071378183	0.1765318296
364	0.8072795376	0.1764958927
365	0.807350416	0.1764495854
366	0.8069731583	0.1764054448
367	0.8069022698	0.1763509204
368	0.8068313938	0.176293355
369	0.8068313938	0.1762619418
370	0.8069022698	0.1762180216
371	0.8069022698	0.1761432139
372	0.8064536546	0.176083324
373	0.8064536546	0.1760426425
374	0.8064536546	0.1759860529
375	0.8063827809	0.1759273117
376	0.8063827809	0.1759009565
377	0.8063119197	0.1758454202
378	0.8068313938	0.1758019655
379	0.8063119197	0.1757561064
380	0.8068313938	0.175715852
381	0.8069022698	0.1756592275
382	0.8074213068	0.1756104835
383	0.8069731583	0.175568987
384	0.8070440593	0.1755227083
385	0.8073277878	0.1754816889
386	0.8074697268	0.1754349974
387	0.8079888816	0.1753823
388	0.8079888816	0.175338844
389	0.8075407151	0.1752871321
390	0.807682729	0.1752598715
391	0.8082729683	0.17521551
392	0.8087206748	0.1751665843
393	0.8087917299	0.1751245455
394	0.8085572549	0.1750860847
395	0.8085572549	0.1750338395
396	0.80900497	0.1749965644
397	0.80900497	0.1749528184
398	0.8089338774	0.1749148537
399	0.80900497	0.1748767558
400	0.80900497	0.1748257416
401	0.8096655756	0.174789098
402	0.8095944435	0.1747546071
403	0.8095944435	0.1747225911
404	0.8096655756	0.1746832301
405	0.8096655756	0.1746294174
406	0.8103970226	0.174587687
407	0.809879047	0.1745259872
408	0.8092894651	0.1744843345
409	0.8092183226	0.1744395303
410	0.8098078774	0.1744067777
411	0.8099502291	0.1743765887
412	0.809879047	0.1743361136
413	0.8099502291	0.1743006235
414	0.8099502291	0.1742548704
415	0.809879047	0.1742070607
416	0.8101123609	0.1741734085
417	0.8112892086	0.1741360891
418	0.8104682192	0.1740951097
419	0.8109857586	0.1740562494
420	0.8116453364	0.1740235001
421	0.8120907398	0.1739900803
422	0.8116453364	0.1739615777
423	0.8115740858	0.1739147057
424	0.8125356781	0.1738756399
425	0.8123219528	0.173838347
426	0.8119482475	0.1737475514
427	0.8120194874	0.1737079844
428	0.8124644238	0.1736621415
429	0.8121620047	0.173637545
430	0.8126069448	0.1736041909
431	0.8116453364	0.1735662733
432	0.8120194874	0.1735228907
433	0.8121620047	0.1734877111
434	0.8120907398	0.1734551924
435	0.8131939948	0.1734140505
436	0.8127495158	0.1733679296
437	0.8120194874	0.17334119
438	0.8120194874	0.1732895976
439	0.8121620047	0.1732555873
440	0.8126069448	0.173224157
441	0.8131227013	0.1731935468
442	0.8127495158	0.1731413546
443	0.8127495158	0.1730906511
444	0.8127495158	0.1730436011
445	0.8140660438	0.1730132474
446	0.8135506499	0.1729739616
447	0.8136220185	0.1729477715
448	0.8136220185	0.1729084863
449	0.8130348079	0.1728606774
450	0.8132489084	0.172829324
451	0.8132489084	0.1727939891
452	0.8136220185	0.1727640159
453	0.8133917048	0.1727381958
454	0.8133917048	0.1726892997
455	0.8133203003	0.1726528088
456	0.8132489084	0.1726156728
457	0.8131775291	0.1725813286
458	0.8133917048	0.1725037956
459	0.8133203003	0.1724717808
460	0.8137647932	0.1724303768
461	0.8133917048	0.1723888379
462	0.8133203003	0.1722890878
463	0.8137647932	0.1722598484
464	0.8134631218	0.1722215169
465	0.8130181605	0.1721880037
466	0.8130181605	0.1721580953
467	0.8141219492	0.1721300053
468	0.8136059934	0.172097507
469	0.8137489152	0.172049952
470	0.8137489152	0.1720301818
471	0.813677448	0.1719939947
472	0.8141934181	0.1719560003
473	0.8138203949	0.1719179721
474	0.8134469157	0.1718775285
475	0.8138203949	0.1718515835
476	0.8137489152	0.1718113175
477	0.8137489152	0.1717780199
478	0.8148519432	0.1717412739
479	0.8148519432	0.1717183201
480	0.813963392	0.1716931647
481	0.8144078999	0.1716563457
482	0.814994997	0.1716253771
483	0.8144078999	0.1716041817
484	0.8146224947	0.1715694933
485	0.815209672	0.1715414427
486	0.8137330037	0.1715100008
487	0.8146940515	0.1714881689
488	0.8143926851	0.1714389051
489	0.814464278	0.1714131393
490	0.8139477019	0.1713821645
491	0.8139477019	0.1713633829
492	0.8138761233	0.1713414512
493	0.8143211048	0.1713024657
494	0.8143926851	0.1712729169
495	0.8152812555	0.1712489672
496	0.8157964417	0.1712133071
497	0.8158680518	0.1711799845
498	0.8159396745	0.1711382895
499	0.8159396745	0.1711086992
500	0.8154244601	0.1710594554
501	0.8149804042	0.1710196324
502	0.8154960813	0.1709951844
503	0.8154244601	0.1709493187
504	0.8154244601	0.1709213067
505	0.8154244601	0.1708442757
506	0.8153528515	0.170826095
507	0.8154244601	0.1708056469
508	0.8154244601	0.1707772616
509	0.8160113098	0.1707527511
510	0.8160113098	0.1707055672
511	0.8158680518	0.1706745471
512	0.8158680518	0.1706262726
513	0.8160113098	0.1706039219
514	0.8155677151	0.1705585237
515	0.8157110204	0.1705261141
516	0.8157110204	0.1704815815
517	0.8157110204	0.1704520829
518	0.8157110204	0.1704299933
519	0.8157826919	0.1704060858
520	0.8157110204	0.1703818369
521	0.8156393614	0.1703451951
522	0.8156393614	0.1703171711
523	0.8156393614	0.1702806845
524	0.8156393614	0.1702677548
525	0.8156393614	0.170192054
526	0.8157110204	0.1701679442
527	0.8157110204	0.1701430626
528	0.8157110204	0.1701215807
529	0.8157110204	0.1700882229
530	0.8156393614	0.1700617235
531	0.8157110204	0.1700312356
532	0.8158543761	0.1699996338
533	0.8159260728	0.1699609261
534	0.8159977821	0.1699332717
535	0.8165131091	0.1698922267
536	0.8166565937	0.1698555337
537	0.8165848451	0.169816894
538	0.8166565937	0.1697873254
539	0.8166565937	0.1697583992
540	0.8161412386	0.1697313418
541	0.8161412386	0.1697014503
542	0.8161412386	0.1696325796
543	0.8167283549	0.1696029336
544	0.8167283549	0.1695709992
545	0.8167283549	0.169524097
546	0.8168001287	0.1694983597
547	0.8168719151	0.1694746455
548	0.816356518	0.1694429555
549	0.8165001006	0.1694212186
550	0.8175305024	0.1693685964
551	0.8176023407	0.169345194
552	0.8174586767	0.1693216218
553	0.8176741916	0.1692931168
554	0.8177460552	0.1692678851
555	0.8176741916	0.1692504949
556	0.8177460552	0.1692314968
557	0.8176741916	0.1692119193
558	0.8178179313	0.1691840569
559	0.8175185614	0.1691600986
560	0.8176623996	0.1691217486
561	0.8172187722	0.1690880944
562	0.8172187722	0.1690421005
563	0.8171468482	0.1690070394
564	0.8171468482	0.1689829104
565	0.8175185614	0.1689131809
566	0.8175185614	0.1688910369
567	0.8172187722	0.1688647016
568	0.8171468482	0.1688398027
569	0.8170749367	0.168811505
570	0.8170749367	0.1687964827
571	0.8172187722	0.1687711199
572	0.817290709	0.1687568914
573	0.817290709	0.168723289
574	0.8173626584	0.1687014872
575	0.8174346205	0.1686746604
576	0.8175065952	0.1686557358
577	0.8175065952	0.1686135547
578	0.8175065952	0.1685872897
579	0.8179387101	0.1684956846
580	0.8180828499	0.1684773703
581	0.8178666592	0.1684503059
582	0.8178666592	0.1684185578
583	0.8180107737	0.16838345
584	0.8179387101	0.1683696028
585	0.8179387101	0.1683510097
586	0.8178666592	0.1683262792
587	0.8178666592	0.1683110623
588	0.8177225956	0.1682905612
589	0.8177946211	0.168278341
590	0.8177946211	0.1682597266
591	0.8177946211	0.1682276845
592	0.8178666592	0.168190594
593	0.8177946211	0.1681697424
594	0.8178666592	0.1681414114
595	0.8178666592	0.1681109422
596	0.8177946211	0.1680931492
597	0.8177946211	0.1680728862
598	0.818238259	0.1680506802
599	0.8179387101	0.1680339807
600	0.8178666592	0.1679973603
601	0.8183823506	0.1679672248
602	0.8180107737	0.1679347726
603	0.818526493	0.1679172731
604	0.818526493	0.1678984221
605	0.8184544155	0.1678164312
606	0.8186706862	0.1677848993
607	0.8187428018	0.1677657388
608	0.8187428018	0.1677413967
609	0.8186706862	0.167704795
610	0.8188870712	0.1676849193
611	0.818371282	0.1676588566
612	0.818371282	0.1676320318
613	0.818371282	0.1675880809
614	0.8182991549	0.1675741709
615	0.8188149301	0.1675478185
616	0.8182991549	0.1675225397
617	0.8182270405	0.1675061123
618	0.8182270405	0.1674683536
619	0.8188149301	0.1674539469
620	0.8186706862	0.1674336196
621	0.8190417625	0.1673699355
622	0.8191859835	0.1673409361
623	0.8190417625	0.1673162703
624	0.8190417625	0.1673021436
625	0.8193302553	0.1672713186
626	0.8193302553	0.1672562225
627	0.8194024102	0.1672230075
628	0.8194024102	0.1671995872
629	0.8194024102	0.1671228797
630	0.8193302553	0.1671031151
631	0.8188870712	0.1670895557
632	0.8188870712	0.1670674039
633	0.8189592249	0.1670424206
634	0.8190313914	0.167012615
635	0.8190313914	0.1669799999
636	0.8190313914	0.166963987
637	0.8191757625	0.1669302825
638	0.8191757625	0.166900949
639	0.8190313914	0.1668852334
640	0.8191035706	0.1668572498
641	0.8192479672	0.1668248005
642	0.8193201845	0.1667973875
643	0.8192479672	0.166764216
644	0.8192479672	0.166734646
645	0.8192479672	0.1667131521
646	0.8193201845	0.1666964226
647	0.8193201845	0.1666596466
648	0.8192479672	0.1666430803
649	0.8192479672	0.1666241337
650	0.8192479672	0.1666020887
651	0.8192479672	0.1665843477
652	0.8192479672	0.1665651879
653	0.8192479672	0.1665215965
654	0.8192479672	0.1664786387
655	0.8193924146	0.1664503946
656	0.8194646575	0.1664200399
657	0.8194646575	0.1663872661
658	0.8193201845	0.1663731748
659	0.8194646575	0.1663527215
660	0.8193924146	0.1663371573
661	0.8196091814	0.1663104978
662	0.8196814625	0.1662725007
663	0.8197537563	0.1662580058
664	0.8204139156	0.1662365661
665	0.8204139156	0.1662163575
666	0.8203415824	0.1661947763
667	0.8206309918	0.1661672866
668	0.8205586203	0.1661351918
669	0.8206309918	0.16610889
670	0.820703376	0.1660743798
671	0.8206309918	0.1660590459
672	0.820703376	0.1660260599
673	0.820703376	0.1659574615
674	0.820703376	0.1659424081
675	0.820703376	0.1659196718
676	0.820703376	0.1658891326
677	0.8215883922	0.1658700165
678	0.8218056276	0.1658583284
679	0.8218780649	0.1658431018
680	0.8218780649	0.1658139386
681	0.8218780649	0.1657726081
682	0.821733203	0.1657537916
683	0.8216607912	0.165732409
684	0.8215883922	0.1657096403
685	0.8215883922	0.1656917981
686	0.8212909252	0.165648499
687	0.8212909252	0.1656192069
688	0.8212909252	0.1655884412
689	0.8211461164	0.1655579402
690	0.8212185144	0.1655432971
691	0.8212185144	0.165530405
692	0.8212909252	0.1655071973
693	0.8212909252	0.1654858901
694	0.8211461164	0.1654706415
695	0.820703376	0.165418687
696	0.820775773	0.1654016691
697	0.820703376	0.1653813332
698	0.8203325663	0.165361455
699	0.8209206054	0.1653448198
700	0.8213633488	0.1652873559
701	0.820404975	0.1652697456
702	0.8204773965	0.1652561102
703	0.8205498308	0.1652304457
704	0.8206222779	0.1652102726
705	0.8206947378	0.1651864008
706	0.8205498308	0.165168754
707	0.8210654889	0.1651385659
708	0.8210654889	0.1651063519
709	0.8210654889	0.1650915445
710	0.8210654889	0.165080543
711	0.8209930407	0.1650605876
712	0.8204773965	0.1650347964
713	0.820404975	0.1649639973
714	0.820404975	0.1649423109
715	0.8209206054	0.1649185014
716	0.8206222779	0.1648984317
717	0.8210654889	0.1648850694
718	0.8210654889	0.1648679469
719	0.8209930407	0.1648546459
720	0.8209930407	0.1648411792
721	0.8209206054	0.1648289517
722	0.8209206054	0.1647886057
723	0.8205498308	0.1647097451
724	0.8210654889	0.1646795292
725	0.8212104235	0.1646612661
726	0.8210654889	0.1646487727
727	0.8209930407	0.1646349771
728	0.8209930407	0.1646185038
729	0.8210654889	0.1645974896
730	0.8211379498	0.1645810731
731	0.8210654889	0.1645686718
732	0.8211379498	0.1645605783
733	0.8211379498	0.1645518925
734	0.8211379498	0.164534959
735	0.8206947378	0.164522757
736	0.8201786007	0.1645022564
737	0.8201786007	0.1644776259
738	0.8202510595	0.1644666745
739	0.8203235311	0.1644567502
740	0.8203235311	0.1644402697
741	0.8203960155	0.1644122119
742	0.8203235311	0.1643821964
743	0.8203960155	0.1643699181
744	0.8203235311	0.1643456886
745	0.8203235311	0.1643350426
746	0.8202510595	0.1643075298
747	0.8202510595	0.1642890658
748	0.8203960155	0.1642634545
749	0.8203960155	0.164222661
750	0.8203960155	0.1642112191
751	0.8206135456	0.1641831896
752	0.8206860813	0.1641696407
753	0.8206860813	0.1641582511
754	0.8206860813	0.1641394292
755	0.8206860813	0.1641000558
756	0.8206860813	0.1640847122
757	0.8206860813	0.1640714629
758	0.8207586298	0.1640473528
759	0.8201693948	0.1640372531
760	0.8202419294	0.1639986564
761	0.8208311911	0.1639734005
762	0.8208311911	0.1639578857
763	0.8208311911	0.1639201524
764	0.8208311911	0.1639050614
765	0.8208311911	0.1638827634
766	0.8208311911	0.1638691156
767	0.8207586298	0.1638025705
768	0.8208311911	0.1637916807
769	0.8212748778	0.1637698119
770	0.821347453	0.1637537901
771	0.8212748778	0.1637308871
772	0.821347453	0.163712334
773	0.821863263	0.1636973837
774	0.821347453	0.1636679533
775	0.8214926418	0.1636518397
776	0.821420041	0.1636072651
777	0.821420041	0.1635703484
778	0.8214926418	0.1635460965
779	0.8212023155	0.1634962057
780	0.8212023155	0.163479586
781	0.821420041	0.1634495807
782	0.821420041	0.1634389608
783	0.8215652555	0.1634245362
784	0.8217831736	0.1634073084
785	0.8217831736	0.1633884997
786	0.8217831736	0.163352365
787	0.8217105214	0.1633374822
788	0.8215652555	0.1633235869
789	0.8220811069	0.1633034368
790	0.821637882	0.1632810714
791	0.821637882	0.1632531715
792	0.8217831736	0.1632263529
793	0.8215652555	0.1632132114
794	0.8217105214	0.1631969377
795	0.8217831736	0.1631808335
796	0.821637882	0.1631525377
797	0.8217831736	0.1631299129
798	0.8211941903	0.1631149976
799	0.8206047948	0.1630989197
800	0.8206047948	0.1630635051
801	0.8206047948	0.1630482012
802	0.8200875717	0.1630263751
803	0.820750031	0.1630058515
804	0.8206774065	0.1629880978
805	0.8212668287	0.1629552196
806	0.8218558386	0.1629379593
807	0.8208226683	0.1629263846
808	0.8214121439	0.162907774
809	0.8208226683	0.1628899888
810	0.8203780396	0.1628761085
811	0.8203780396	0.1628414479
812	0.8203780396	0.1628243251
813	0.8203780396	0.1628126347
814	0.8203054033	0.1627848162
815	0.8203780396	0.1627638282
816	0.8205960256	0.1627524591
817	0.8206687133	0.1626790085
818	0.8206687133	0.1626450155
819	0.8205960256	0.1626329145
820	0.8205960256	0.1625995784
821	0.8205960256	0.1625751617
822	0.8207414139	0.1625573803
823	0.8207414139	0.1625463074
824	0.8207414139	0.162514759
825	0.8207414139	0.1624956463
826	0.8208141274	0.1624812396
827	0.8208868538	0.1624485734
828	0.8208868538	0.1624321933
829	0.8208868538	0.1624160433
830	0.8208868538	0.1623892544
831	0.8207414139	0.1623738681
832	0.8206687133	0.1623535933
833	0.8206687133	0.1623146739
834	0.8202963106	0.1623037476
835	0.8204417483	0.1622930941
836	0.820369023	0.1622749421
837	0.8202236111	0.1622613106
838	0.820369023	0.1622356727
839	0.820369023	0.1621786187
840	0.820369023	0.1621664816
841	0.820369023	0.162142118
842	0.8205144866	0.1621236099
843	0.8205144866	0.1621074256
844	0.8205144866	0.1620923429
845	0.8204417483	0.1620825573
846	0.8202963106	0.1620725806
847	0.8204417483	0.1620516581
848	0.8204417483	0.1620366137
849	0.8204417483	0.1620265208
850	0.8204417483	0.1620132753
851	0.820369023	0.1619893347
852	0.8199234485	0.1619794367
853	0.8197780388	0.1619723002
854	0.8197780388	0.1619644878
855	0.8198507372	0.1619549708
856	0.8197780388	0.1619307072
857	0.8196326806	0.1619152913
858	0.8195600209	0.1618529396
859	0.8196326806	0.1618432083
860	0.8197053533	0.1618306422
861	0.8202236111	0.1618155462
862	0.8205872377	0.1618031245
863	0.8206600017	0.1617824517
864	0.8205144866	0.1617549591
865	0.8205144866	0.1617211528
866	0.8206600017	0.1616983825
867	0.8211778883	0.1616668123
868	0.8210323453	0.1616597446
869	0.8209595931	0.1616394403
870	0.8211051103	0.1616246532
871	0.8209595931	0.1616026559
872	0.8209595931	0.1615787079
873	0.8210323453	0.1615637383
874	0.8209595931	0.1615526818
875	0.8212506791	0.161512027
876	0.8212506791	0.1614977056
877	0.8213234829	0.1614835661
878	0.821768125	0.1614707994
879	0.821768125	0.1614403209
880	0.8212506791	0.161415577
881	0.8214691292	0.1613965948
882	0.8219137732	0.1613879335
883	0.8218409427	0.1613746636
