iter	Passed	Remaining
430	2288	24262
431	2293	24250
432	2298	24239
433	2302	24222
434	2306	24204
435	2310	24185
436	2315	24172
437	2319	24155
438	2324	24152
439	2328	24134
440	2334	24129
441	2338	24114
442	2342	24096
443	2346	24082
444	2350	24061
445	2355	24052
446	2361	24053
447	2366	24040
448	2370	24030
449	2375	24018
450	2379	24002
451	2384	23988
452	2388	23973
453	2392	23956
454	2397	23944
455	2401	23927
456	2405	23907
457	2408	23889
458	2412	23868
459	2416	23851
460	2420	23834
461	2424	23814
462	2430	23814
463	2434	23802
464	2439	23787
465	2442	23767
466	2448	23765
467	2452	23746
468	2456	23728
469	2461	23723
470	2465	23707
471	2470	23695
472	2475	23692
473	2479	23676
474	2483	23661
475	2488	23648
476	2492	23637
477	2496	23619
478	2500	23601
479	2504	23583
480	2508	23566
481	2512	23547
482	2516	23529
483	2520	23518
484	2524	23500
485	2528	23489
486	2533	23474
487	2537	23461
488	2541	23448
489	2546	23441
490	2551	23426
491	2555	23411
492	2559	23398
493	2563	23383
494	2567	23369
495	2572	23356
496	2576	23343
497	2580	23327
498	2584	23313
499	2588	23297
500	2592	23283
501	2596	23266
502	2600	23250
503	2604	23233
504	2608	23219
505	2613	23211
506	2617	23197
507	2622	23186
508	2626	23172
509	2630	23162
510	2634	23144
511	2638	23130
512	2644	23127
513	2648	23117
514	2653	23108
515	2658	23106
516	2664	23101
517	2667	23084
518	2671	23069
519	2677	23068
520	2682	23059
521	2687	23051
522	2692	23050
523	2697	23046
524	2702	23039
525	2708	23037
526	2712	23023
527	2716	23010
528	2722	23010
529	2727	22999
530	2731	22992
531	2736	22979
532	2741	22977
533	2746	22970
534	2750	22958
535	2756	22956
536	2761	22948
537	2765	22936
538	2771	22936
539	2776	22934
540	2782	22931
541	2787	22930
542	2792	22921
543	2797	22915
544	2801	22903
545	2807	22901
546	2812	22897
547	2817	22891
548	2823	22889
549	2827	22879
550	2832	22872
551	2837	22868
552	2842	22855
553	2846	22843
554	2852	22845
555	2858	22843
556	2862	22830
557	2867	22824
558	2873	22832
559	2879	22830
560	2896	22915
561	2902	22921
562	2909	22930
563	2916	22935
564	2920	22923
565	2924	22913
566	2931	22919
567	2938	22928
568	2944	22932
569	2949	22921
570	2953	22910
571	2958	22905
572	2964	22904
573	2969	22893
574	2972	22879
575	2977	22868
576	2982	22865
577	2987	22858
578	2993	22855
579	2997	22845
580	3003	22841
581	3008	22834
582	3012	22825
583	3016	22811
584	3021	22803
585	3025	22790
586	3030	22780
587	3034	22767
588	3039	22760
589	3044	22756
590	3049	22749
591	3053	22736
592	3057	22723
593	3062	22718
594	3067	22710
595	3072	22700
596	3077	22695
597	3084	22703
598	3088	22690
599	3093	22688
600	3098	22681
601	3102	22666
602	3108	22666
603	3112	22652
604	3116	22640
605	3121	22633
606	3126	22626
607	3131	22621
608	3135	22608
609	3140	22597
610	3145	22594
611	3150	22585
612	3154	22576
613	3159	22566
614	3163	22555
615	3167	22542
616	3171	22532
617	3175	22517
618	3179	22506
619	3184	22497
620	3188	22483
621	3193	22478
622	3198	22472
623	3202	22461
624	3207	22451
625	3211	22438
626	3215	22424
627	3219	22413
628	3224	22409
629	3229	22400
630	3233	22391
631	3238	22379
632	3243	22377
633	3248	22368
634	3252	22355
635	3257	22349
636	3261	22338
637	3266	22332
638	3271	22324
639	3275	22315
640	3282	22323
641	3286	22310
642	3291	22301
643	3295	22291
644	3299	22279
645	3304	22271
646	3308	22257
647	3312	22244
648	3317	22240
649	3323	22242
650	3328	22234
651	3332	22225
652	3338	22224
653	3344	22226
654	3350	22223
655	3354	22216
656	3359	22207
657	3364	22199
658	3368	22190
659	3373	22182
660	3378	22176
661	3382	22166
662	3388	22167
663	3394	22163
664	3398	22153
665	3404	22156
666	3409	22147
667	3413	22138
668	3419	22134
669	3422	22120
670	3426	22108
671	3430	22096
672	3435	22090
673	3440	22082
674	3444	22073
675	3448	22059
676	3452	22048
677	3457	22039
678	3461	22030
679	3468	22032
680	3474	22034
681	3480	22037
682	3485	22032
683	3491	22031
684	3498	22040
685	3504	22039
686	3510	22037
687	3515	22033
688	3522	22037
689	3529	22047
690	3535	22045
691	3541	22046
692	3546	22043
693	3552	22044
694	3559	22046
695	3564	22041
696	3569	22035
697	3574	22031
698	3579	22023
699	3583	22010
700	3587	22003
701	3592	21996
702	3599	21999
703	3603	21990
704	3608	21985
705	3613	21978
706	3618	21973
707	3623	21968
708	3629	21965
709	3634	21960
710	3638	21949
711	3644	21946
712	3648	21937
713	3652	21925
714	3656	21915
715	3663	21920
716	3667	21910
717	3672	21901
718	3677	21894
719	3682	21888
720	3687	21883
721	3692	21878
722	3698	21877
723	3702	21867
724	3707	21859
725	3713	21860
726	3718	21853
727	3722	21845
728	3729	21847
729	3734	21841
730	3738	21833
731	3743	21827
732	3748	21820
733	3752	21810
734	3758	21806
735	3763	21800
736	3767	21790
737	3771	21781
738	3776	21774
739	3781	21766
740	3785	21754
741	3789	21746
742	3794	21740
743	3799	21732
744	3803	21725
745	3809	21722
746	3814	21716
747	3818	21704
748	3823	21697
749	3827	21686
750	3831	21675
751	3835	21666
752	3840	21660
753	3845	21654
754	3849	21643
755	3854	21637
756	3859	21632
757	3863	21622
758	3868	21618
759	3874	21613
760	3878	21604
761	3883	21600
762	3889	21596
763	3893	21587
764	3899	21587
765	3904	21583
766	3910	21581
767	3920	21605
768	3926	21605
769	3932	21600
770	3937	21597
771	3942	21590
772	3946	21578
773	3950	21570
774	3955	21566
775	3961	21561
776	3966	21559
777	3972	21560
778	3978	21558
779	3984	21557
780	3990	21555
781	3995	21552
782	4000	21547
783	4006	21545
784	4012	21542
785	4017	21539
786	4021	21530
787	4028	21531
788	4033	21526
789	4038	21522
790	4042	21510
791	4047	21505
792	4053	21502
793	4058	21498
794	4063	21493
795	4069	21490
796	4074	21488
797	4079	21483
798	4084	21474
799	4089	21471
800	4095	21469
801	4100	21465
802	4105	21458
803	4111	21457
804	4117	21456
805	4124	21460
806	4130	21461
807	4136	21459
808	4141	21456
809	4148	21458
810	4153	21455
811	4158	21447
812	4163	21443
813	4168	21438
814	4175	21440
815	4181	21440
816	4186	21436
817	4192	21435
818	4199	21436
819	4204	21432
820	4209	21428
821	4215	21426
822	4219	21417
823	4225	21416
824	4231	21416
825	4237	21413
826	4243	21414
827	4249	21411
828	4255	21409
829	4261	21410
830	4267	21411
831	4275	21417
832	4280	21413
833	4285	21407
834	4290	21400
835	4296	21400
836	4303	21406
837	4310	21406
838	4316	21406
839	4321	21403
840	4326	21397
841	4333	21397
842	4340	21401
843	4344	21392
844	4348	21384
845	4354	21383
846	4359	21375
847	4364	21369
848	4369	21361
849	4374	21358
850	4380	21355
851	4386	21353
852	4391	21350
853	4397	21348
854	4402	21344
855	4408	21342
856	4414	21339
857	4419	21332
858	4425	21332
859	4431	21331
860	4436	21327
861	4441	21323
862	4446	21317
863	4452	21315
864	4457	21309
865	4463	21305
866	4468	21303
867	4473	21296
868	4478	21287
869	4482	21279
870	4488	21278
871	4493	21273
872	4500	21273
873	4506	21275
874	4513	21277
875	4518	21271
876	4523	21266
877	4529	21265
878	4535	21265
879	4541	21261
880	4546	21255
881	4551	21250
882	4561	21269
883	4574	21298
884	4586	21327
885	4596	21345
886	4607	21363
887	4613	21363
888	4623	21378
889	4633	21398
890	4640	21402
891	4650	21417
892	4660	21433
893	4673	21462
894	4681	21473
895	4689	21478
896	4701	21505
897	4710	21515
898	4715	21512
899	4722	21514
900	4728	21513
901	4737	21521
902	4742	21517
903	4747	21512
904	4753	21507
905	4759	21505
906	4764	21499
907	4770	21499
908	4777	21501
909	4784	21504
910	4791	21507
911	4797	21503
912	4803	21501
913	4809	21499
914	4814	21495
915	4821	21496
916	4826	21491
917	4832	21488
918	4837	21483
919	4843	21479
920	4849	21476
921	4855	21477
922	4861	21471
923	4867	21469
924	4873	21471
925	4879	21469
926	4886	21469
927	4891	21461
928	4899	21469
929	4913	21503
930	4920	21505
931	4929	21515
932	4938	21526
933	4945	21530
934	4951	21525
935	4956	21520
936	4963	21520
937	4969	21519
938	4975	21516
939	4981	21514
940	4986	21507
941	4992	21506
942	4998	21505
943	5004	21501
944	5009	21496
945	5015	21494
946	5020	21487
947	5025	21478
948	5031	21477
949	5036	21471
950	5042	21467
951	5048	21465
952	5053	21460
953	5059	21455
954	5065	21456
955	5071	21453
956	5077	21450
957	5082	21445
958	5087	21437
959	5092	21431
960	5097	21426
961	5103	21420
962	5109	21420
963	5115	21417
964	5120	21411
965	5128	21416
966	5133	21409
967	5138	21403
968	5143	21397
969	5148	21389
970	5154	21387
971	5160	21383
972	5165	21380
973	5170	21373
974	5175	21365
975	5181	21361
976	5185	21353
977	5190	21345
978	5195	21339
979	5201	21337
980	5207	21335
981	5214	21336
982	5220	21331
983	5226	21329
984	5232	21328
985	5238	21325
986	5243	21318
987	5248	21312
988	5253	21307
989	5258	21298
990	5262	21289
991	5268	21288
992	5274	21284
993	5280	21279
994	5284	21271
995	5290	21270
996	5297	21268
997	5302	21263
998	5309	21264
999	5316	21264
1000	5322	21261
1001	5328	21260
1002	5334	21256
1003	5340	21254
1004	5345	21249
1005	5351	21245
1006	5357	21243
1007	5361	21234
1008	5367	21228
1009	5372	21223
1010	5378	21221
1011	5385	21221
1012	5390	21217
1013	5396	21214
1014	5403	21212
1015	5408	21209
1016	5414	21207
1017	5422	21209
1018	5427	21205
1019	5434	21204
1020	5440	21201
1021	5445	21196
1022	5451	21193
1023	5456	21185
1024	5461	21179
1025	5466	21175
1026	5473	21175
1027	5479	21171
1028	5484	21164
1029	5489	21157
1030	5495	21155
1031	5501	21152
1032	5507	21149
1033	5512	21145
1034	5519	21143
1035	5524	21138
1036	5530	21135
1037	5537	21134
1038	5541	21127
1039	5549	21130
1040	5555	21127
1041	5561	21123
1042	5567	21121
1043	5572	21114
1044	5577	21108
1045	5583	21107
1046	5588	21098
1047	5594	21095
1048	5599	21090
1049	5604	21082
1050	5609	21075
1051	5614	21070
1052	5621	21070
1053	5626	21062
1054	5630	21055
1055	5637	21053
1056	5641	21045
1057	5647	21040
1058	5652	21034
1059	5657	21028
1060	5663	21025
1061	5668	21018
1062	5674	21017
1063	5680	21013
1064	5685	21007
1065	5691	21003
1066	5697	20999
1067	5703	20997
1068	5708	20990
1069	5713	20986
1070	5719	20981
1071	5724	20976
1072	5732	20978
1073	5737	20973
1074	5743	20969
1075	5749	20967
1076	5755	20963
1077	5762	20965
1078	5767	20957
1079	5772	20951
1080	5776	20941
1081	5780	20930
1082	5783	20919
1083	5787	20909
1084	5792	20900
1085	5796	20889
1086	5800	20880
1087	5805	20872
1088	5809	20862
1089	5813	20855
1090	5819	20851
1091	5825	20846
1092	5832	20848
1093	5836	20840
1094	5842	20835
1095	5847	20828
1096	5851	20820
1097	5856	20814
1098	5861	20804
1099	5865	20795
1100	5868	20784
1101	5874	20778
1102	5878	20770
1103	5883	20762
1104	5888	20754
1105	5901	20778
1106	5908	20778
1107	5913	20771
1108	5918	20765
1109	5924	20763
1110	5930	20759
1111	5936	20757
1112	5943	20758
1113	5948	20749
1114	5952	20741
1115	5957	20733
1116	5962	20725
1117	5965	20714
1118	5970	20705
1119	5975	20700
1120	5979	20691
1121	5983	20682
1122	5988	20675
1123	5993	20667
1124	5998	20661
1125	6002	20650
1126	6006	20643
1127	6011	20634
1128	6015	20625
1129	6020	20617
1130	6025	20612
1131	6030	20607
1132	6037	20605
1133	6041	20596
1134	6045	20587
1135	6050	20578
1136	6054	20571
1137	6058	20562
1138	6063	20552
1139	6067	20543
1140	6072	20537
1141	6076	20526
1142	6079	20515
1143	6084	20508
1144	6089	20502
1145	6093	20492
1146	6098	20485
1147	6103	20480
1148	6108	20471
1149	6112	20463
1150	6118	20458
1151	6123	20455
1152	6127	20445
1153	6131	20436
1154	6137	20430
1155	6142	20424
1156	6146	20414
1157	6151	20409
1158	6156	20403
1159	6161	20395
1160	6166	20390
1161	6170	20381
1162	6174	20370
1163	6179	20363
1164	6184	20357
1165	6188	20349
1166	6192	20337
1167	6196	20329
1168	6200	20319
1169	6203	20308
1170	6208	20299
1171	6212	20291
1172	6216	20282
1173	6221	20274
1174	6225	20266
1175	6229	20257
1176	6234	20251
1177	6239	20242
1178	6244	20236
1179	6248	20227
1180	6252	20217
1181	6256	20208
1182	6260	20199
1183	6265	20192
1184	6268	20180
1185	6272	20172
1186	6277	20163
1187	6282	20158
1188	6286	20148
1189	6290	20141
1190	6295	20133
1191	6300	20128
1192	6306	20123
1193	6311	20118
1194	6318	20118
1195	6323	20112
1196	6327	20102
1197	6333	20099
1198	6337	20092
1199	6343	20089
1200	6350	20088
1201	6355	20080
1202	6361	20078
1203	6367	20075
1204	6372	20068
1205	6378	20065
1206	6384	20064
1207	6389	20057
1208	6394	20050
1209	6398	20041
1210	6403	20035
1211	6408	20029
1212	6414	20025
1213	6418	20017
1214	6424	20012
1215	6430	20010
1216	6436	20007
1217	6441	20001
1218	6447	19997
1219	6452	19991
1220	6457	19984
1221	6462	19980
1222	6468	19975
1223	6473	19969
1224	6478	19965
1225	6482	19956
1226	6488	19950
1227	6492	19942
1228	6497	19937
1229	6502	19931
1230	6509	19929
1231	6515	19926
1232	6519	19919
1233	6526	19917
1234	6531	19910
1235	6536	19906
1236	6541	19900
1237	6548	19898
1238	6553	19891
1239	6558	19888
1240	6564	19884
1241	6570	19881
1242	6576	19878
1243	6582	19874
1244	6588	19870
1245	6593	19866
1246	6598	19859
1247	6603	19852
1248	6608	19847
1249	6614	19843
1250	6619	19838
1251	6626	19836
1252	6631	19831
1253	6637	19829
1254	6643	19823
1255	6649	19820
1256	6654	19814
1257	6659	19808
1258	6664	19804
1259	6671	19802
1260	6676	19796
1261	6682	19794
1262	6688	19789
1263	6693	19782
1264	6697	19775
1265	6703	19771
1266	6708	19766
1267	6713	19758
1268	6718	19753
1269	6724	19750
1270	6731	19748
1271	6736	19743
1272	6742	19740
1273	6748	19736
1274	6753	19731
1275	6759	19727
1276	6764	19721
1277	6770	19717
1278	6776	19714
1279	6782	19711
1280	6788	19707
1281	6793	19702
1282	6798	19696
1283	6805	19694
1284	6810	19689
1285	6816	19685
1286	6822	19682
1287	6828	19679
1288	6834	19677
1289	6841	19674
1290	6845	19667
1291	6852	19666
1292	6857	19661
1293	6863	19656
1294	6870	19655
1295	6876	19651
1296	6883	19651
1297	6889	19648
1298	6895	19645
1299	6903	19647
1300	6909	19644
1301	6915	19641
1302	6922	19639
1303	6928	19637
1304	6936	19641
1305	6946	19649
1306	6957	19658
1307	6965	19660
1308	6971	19658
1309	6977	19653
1310	6984	19654
1311	6994	19661
1312	7003	19665
1313	7011	19669
1314	7025	19688
1315	7035	19695
1316	7046	19704
1317	7057	19716
1318	7069	19728
1319	7082	19745
1320	7091	19750
1321	7103	19762
1322	7115	19777
1323	7124	19779
1324	7131	19778
1325	7137	19775
1326	7143	19771
1327	7148	19767
1328	7155	19764
1329	7161	19760
1330	7167	19757
1331	7173	19753
1332	7178	19746
1333	7184	19743
1334	7191	19742
1335	7196	19736
1336	7202	19732
1337	7208	19728
1338	7213	19722
1339	7218	19715
1340	7222	19708
1341	7228	19704
1342	7233	19698
1343	7239	19692
1344	7244	19685
1345	7248	19677
1346	7253	19670
1347	7258	19663
1348	7263	19658
1349	7269	19653
1350	7274	19648
1351	7281	19646
1352	7286	19641
1353	7293	19638
1354	7299	19635
1355	7304	19630
1356	7311	19629
1357	7320	19633
1358	7327	19632
1359	7333	19627
1360	7338	19622
1361	7343	19614
1362	7349	19611
1363	7355	19606
1364	7360	19601
1365	7366	19597
1366	7371	19592
1367	7377	19585
1368	7382	19581
1369	7386	19572
1370	7391	19564
1371	7396	19558
1372	7401	19552
1373	7405	19542
1374	7411	19539
1375	7417	19534
1376	7421	19526
1377	7426	19519
1378	7432	19516
1379	7437	19510
1380	7443	19505
1381	7448	19500
1382	7453	19492
1383	7458	19487
1384	7464	19482
1385	7469	19475
1386	7474	19470
1387	7480	19466
1388	7485	19460
1389	7491	19455
1390	7497	19451
1391	7501	19444
1392	7507	19439
1393	7514	19439
1394	7520	19434
1395	7526	19430
1396	7533	19428
1397	7540	19427
1398	7545	19421
1399	7550	19416
1400	7556	19411
1401	7561	19405
1402	7566	19398
1403	7572	19394
1404	7577	19389
1405	7583	19385
1406	7588	19378
1407	7593	19373
1408	7599	19367
1409	7604	19362
1410	7610	19356
1411	7615	19350
1412	7620	19344
1413	7625	19339
1414	7631	19334
1415	7636	19328
1416	7641	19322
1417	7647	19317
1418	7652	19311
1419	7657	19305
1420	7662	19299
1421	7668	19294
1422	7673	19288
1423	7678	19283
1424	7684	19279
1425	7691	19276
1426	7696	19271
1427	7701	19265
1428	7707	19259
1429	7712	19254
1430	7718	19250
1431	7723	19245
1432	7728	19238
1433	7734	19234
1434	7740	19229
1435	7744	19220
1436	7749	19214
1437	7755	19210
1438	7760	19204
1439	7765	19199
1440	7771	19194
1441	7776	19189
1442	7781	19182
1443	7787	19177
1444	7793	19172
1445	7798	19166
1446	7803	19160
1447	7809	19156
1448	7814	19151
1449	7820	19146
1450	7827	19145
1451	7833	19140
1452	7839	19137
1453	7843	19129
1454	7849	19123
1455	7856	19122
1456	7871	19140
1457	7877	19136
1458	7882	19129
1459	7887	19123
1460	7891	19116
1461	7896	19109
1462	7902	19106
1463	7907	19098
1464	7912	19091
1465	7918	19088
1466	7922	19079
1467	7927	19072
1468	7932	19066
1469	7937	19061
1470	7942	19054
1471	7948	19050
1472	7953	19044
1473	7958	19038
1474	7965	19036
1475	7970	19029
1476	7975	19023
1477	7980	19017
1478	7985	19010
1479	7991	19005
1480	7995	18999
1481	8000	18990
1482	8005	18984
1483	8009	18976
1484	8015	18972
1485	8020	18965
1486	8024	18957
1487	8029	18951
1488	8033	18943
1489	8037	18934
1490	8042	18927
1491	8046	18919
1492	8051	18912
1493	8055	18903
1494	8059	18894
1495	8064	18887
1496	8069	18881
1497	8073	18873
1498	8078	18867
1499	8083	18860
1500	8087	18852
1501	8092	18845
1502	8097	18840
1503	8101	18831
1504	8105	18822
1505	8110	18816
1506	8115	18809
1507	8118	18800
1508	8122	18792
1509	8128	18785
1510	8132	18778
1511	8136	18770
1512	8141	18762
1513	8146	18757
1514	8151	18750
1515	8155	18743
1516	8161	18739
1517	8166	18732
1518	8171	18725
1519	8176	18720
1520	8181	18713
1521	8185	18705
1522	8189	18696
1523	8195	18691
1524	8199	18684
1525	8204	18678
1526	8210	18673
1527	8215	18667
1528	8220	18661
1529	8226	18657
1530	8231	18650
1531	8235	18643
1532	8240	18637
1533	8245	18629
1534	8249	18622
1535	8254	18615
1536	8259	18609
1537	8264	18602
1538	8269	18598
1539	8275	18592
1540	8280	18587
1541	8287	18584
1542	8293	18580
1543	8297	18573
1544	8302	18567
1545	8308	18561
1546	8312	18555
1547	8317	18548
1548	8324	18545
1549	8329	18538
1550	8333	18532
1551	8339	18527
1552	8344	18521
1553	8350	18517
1554	8355	18511
1555	8361	18507
1556	8367	18502
1557	8373	18498
1558	8379	18494
1559	8384	18488
1560	8389	18482
1561	8394	18475
1562	8399	18470
1563	8403	18461
1564	8409	18456
1565	8413	18448
1566	8418	18443
1567	8424	18439
1568	8429	18432
1569	8434	18426
1570	8439	18420
1571	8443	18412
1572	8448	18406
1573	8453	18399
1574	8457	18392
1575	8462	18384
1576	8466	18378
1577	8471	18371
1578	8475	18363
1579	8480	18356
1580	8485	18350
1581	8490	18343
1582	8495	18337
1583	8499	18330
1584	8504	18324
1585	8509	18316
1586	8514	18310
1587	8519	18305
1588	8523	18297
1589	8528	18290
1590	8533	18284
1591	8538	18278
1592	8544	18273
1593	8548	18265
1594	8553	18259
1595	8557	18252
1596	8562	18246
1597	8567	18239
1598	8572	18233
1599	8577	18227
1600	8582	18220
1601	8586	18213
1602	8592	18209
1603	8597	18202
1604	8603	18198
1605	8608	18191
1606	8613	18186
1607	8618	18180
1608	8623	18173
1609	8628	18167
1610	8632	18160
1611	8638	18155
1612	8643	18148
1613	8646	18140
1614	8652	18135
1615	8656	18127
1616	8660	18119
1617	8665	18113
1618	8670	18106
1619	8674	18099
1620	8680	18094
1621	8685	18089
1622	8690	18081
1623	8693	18072
1624	8698	18066
1625	8703	18060
1626	8707	18052
1627	8712	18045
1628	8716	18038
1629	8721	18031
1630	8726	18024
1631	8731	18019
1632	8736	18012
1633	8740	18006
1634	8745	17999
1635	8750	17992
1636	8754	17984
1637	8758	17976
1638	8763	17970
1639	8767	17963
1640	8773	17958
1641	8778	17952
1642	8782	17945
1643	8788	17940
1644	8792	17933
1645	8799	17929
1646	8804	17923
1647	8808	17917
1648	8814	17911
1649	8818	17903
1650	8822	17896
1651	8826	17888
1652	8830	17880
1653	8835	17874
1654	8840	17867
1655	8844	17860
1656	8851	17857
1657	8858	17856
1658	8865	17853
1659	8870	17848
1660	8875	17842
1661	8879	17834
1662	8884	17828
1663	8889	17821
1664	8894	17815
1665	8899	17810
1666	8905	17805
1667	8910	17799
1668	8914	17792
1669	8921	17788
1670	8926	17783
1671	8931	17778
1672	8937	17773
1673	8942	17767
1674	8948	17763
1675	8953	17757
1676	8957	17750
1677	8963	17745
1678	8968	17739
1679	8973	17732
1680	8978	17727
1681	8983	17721
